,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,Class
GSM153263,-4.675747904,4.059271458,0.889408655,-2.582591803,-1.282295658,-1.211196502,-0.646746691,1.008904395,0.069791039,2.419742494,1.071242796,1.029969913,0.029409102,0.066704046,1.704190325,-1.971675868,-1.914172387,0.679072423,0.294172852,0.384414012,-0.385144524,-0.746470405,3.992528377,1.531863919,-1.825361767,0.863354121,1.258756367,-0.382784067,1.478906169,0.996333344,0.057832806,-1.69484367,-0.497480183,-0.603419254,0.512637967,-0.560232802,-0.356016095,-1.150924102,-0.015753194,-0.119430568,-0.178858743,-0.061121743,-1.896564026,-1.157143626,-1.397072006,-0.165276897,-0.306477581,1.823154098,0.447929464,-0.016031,-0.134101369,-0.89028628,0.147560352,-0.693215694,-1.561801665,-1.237157646,-1.384965461,1.844944137,0.942447102,1.06120755,0.184282316,-0.67656949,-0.304146841,-0.702696857,0.055946818,0.133257375,-1.016638223,1.502676112,-0.015734106,-0.194744079,-0.454537864,-0.137608691,-0.017400566,0.336707906,-0.2097342,0.85850868,-0.801072412,0.817131816,0.143568772,-0.31746229,-0.040863489,0.557927724,0.11017919,1.139777587,-1.033885409,0.330500111,0.126421504,0.093976265,-0.639355332,-0.735083692,-0.940280191,-0.480297001,0.310001069,-0.491570794,1.292428392,0.380586288,-0.240830649,0.561689055,0.512360283,-0.079221381,-0.293663576,0.21551785,0.378039327,-0.134748738,-0.84261445,-0.749807854,0.347384972,-1.246222814,0.276108156,-0.844785778,0.330796853,0.926895426,-0.193787625,0.77289454,0.394475474,-0.083790517,0.020913038,0.081808214,-0.003629599,0.423219175,0.534694863,0.770897116,0.10710157,0.250808451,-0.135071029,-0.022490862,-0.594159485,0.05773533,0.129216164,0.308657823,0.050986356,0.34781078,0.353285776,-0.745980633,-0.346265203,0.055636551,0.168618441,-0.001944806,0.508551244,0.32286142,-0.041206814,-0.021003641,0.221748306,-0.591316826,-0.612942356,-0.052500158,-0.235666147,-0.222368319,0.173635398,0.118711512,0.128079618,0.028431506,0.133692176,-0.015316189,0.208720536,0.040526237,0.117980743,0.077241425,-0.108859415,0.335428195,0.118905772,-0.002113411,0.114724938,0.079989463,2.92E-15,Normal
GSM153264,0.090031232,7.688445341,0.959401104,-1.773021939,0.638964089,2.054694709,0.540188747,0.656090375,-0.630966933,0.237017779,1.282720044,0.084190489,-0.564122265,1.378326554,0.998114228,1.599596001,0.744410548,-0.566758147,0.085968225,-1.054145365,-2.736825432,0.060889346,-0.161928574,1.196749689,-0.208978284,0.860591786,-1.012838149,0.765209127,0.179669247,1.056181275,1.107312731,0.31456945,-1.014810668,0.83853121,0.818367829,-1.291612302,0.806979882,-1.145561568,-0.583895668,0.101341464,-0.934162872,-0.177724779,-0.696400799,-0.555157714,1.311906471,0.853416281,-0.676894609,0.229475808,-0.811971888,0.01204717,-0.218310133,-1.580880983,0.521975318,-0.235630714,-0.466679298,0.700586358,0.730116333,-1.093167436,-1.098402691,0.776607975,-0.124254076,-0.071296222,0.000124916,-0.523052087,-0.622852916,0.110276118,-0.218880834,0.2241934,0.164400685,1.068610569,0.017482314,-1.04271906,-0.284036316,0.73019413,-1.071916113,-0.820448481,-0.736287978,-0.275615386,0.230072466,0.008596106,-1.028915079,-0.224008135,0.63645343,-0.075217746,-0.860671773,-0.840728917,0.512516273,-0.001685908,-1.055044962,0.398654372,0.834321048,0.849203894,-0.574940853,-0.770120335,-0.094290518,-0.278801254,0.764079037,0.683573828,-0.607960004,0.177739819,-0.217974824,-0.527225081,0.026691498,-0.420811396,-0.461685788,-0.715869549,0.482542511,0.022949328,-0.574320619,0.169134413,-0.508617274,-0.292974634,0.462888382,0.069484111,-0.119687057,-0.413946195,0.263610355,-0.763485299,-0.045704452,0.373820471,-0.844318079,-0.460837999,-0.054055335,0.379997731,-0.086793788,-0.743381448,0.456325966,-0.506072368,0.594878337,-0.173338539,0.089268007,-0.609304777,0.072001052,0.194677248,0.083692527,0.279584928,-0.082728919,0.16298788,0.083327919,0.333931075,-0.288176756,0.146322271,-0.011378855,-0.438761814,0.133410946,-0.574473372,-0.326822212,-0.464839559,-0.775035304,-0.152707367,-0.249409147,0.111763333,-0.000651126,0.401620061,-0.100757272,-0.026474067,0.166503587,-0.671611448,-0.370998385,0.161204729,-0.161986718,-0.335022545,-0.073163047,0.089856878,-2.50E-16,Normal
GSM153265,-12.99658907,-3.818427206,-2.479725803,-4.881826757,-3.95183658,3.100914197,0.808694613,0.591296385,-3.400884945,-2.938914949,0.137098597,1.528251193,-4.20900484,1.632787029,-2.780585795,3.002945144,1.469586581,2.212924201,1.042959975,-0.453720942,0.649023759,1.290208993,0.406719458,1.120401613,0.55594135,-0.737280661,-1.873753644,-1.024974141,2.610789517,1.467853531,1.010009902,-1.67521545,0.079261553,2.796825066,0.658675422,0.455882928,1.149996523,1.863234155,1.203010244,-1.740937744,2.594529221,0.190997601,-2.424547699,-1.20602837,-1.231332957,-0.775528938,0.42718111,-0.086894582,0.826245096,-0.166562467,-0.791080084,0.721185077,-0.397124195,0.357115128,-0.612204757,-0.003122501,-1.138578273,-1.155212237,-1.060378217,-0.195606167,1.769471595,0.658506462,0.175027424,0.112171067,-0.830651748,0.546294914,0.184755434,0.07387565,-0.612761799,-0.348797088,-0.282480737,0.582012963,0.15127336,0.663223758,0.451753562,0.320172878,1.309679553,0.632261516,0.962400238,-0.678334008,0.285934202,-0.135215562,-0.261595859,0.522893521,0.478595949,0.075893987,-0.319565854,0.025518151,-0.887315958,-0.315182162,1.007735706,0.75787277,0.818717981,-0.124583742,-0.782974217,-0.360626598,-0.307734847,-0.370316976,0.315755165,-0.39992805,0.580358472,0.098848738,0.047289085,0.008233041,0.26425472,-0.311728698,0.76027196,0.508335281,0.654377759,-0.02621376,-0.178073524,0.680361226,-0.518916471,0.596064128,-0.40851396,0.178286807,-0.100171776,-0.232415875,0.472286706,0.001674025,-0.365318361,0.390422505,0.326412444,0.617339247,-0.455892758,-0.396652619,-0.207618314,0.327147127,-0.06812252,-0.049000325,-0.171656656,0.062260329,0.192658684,0.198468485,0.299796141,-0.111353209,0.265667712,-0.421883914,-0.288096597,0.338162054,0.110690552,0.130803159,0.239317443,0.087363282,0.157455636,0.172526252,0.147151562,0.328427903,-0.186246017,0.098518366,-0.165171581,0.429739869,-0.012571365,0.109213735,-0.121028335,0.086021396,0.092632908,0.009630814,0.108637912,-0.036301163,0.030614228,0.019877708,0.037608567,0.024914073,1.25E-16,Normal
GSM153266,-0.821622213,4.267420601,-1.425811125,-0.765150807,-1.75768131,1.626608021,0.785832601,-2.105295371,1.739871639,-2.370890089,0.118892775,1.205315093,-1.123259723,2.392567835,0.007245368,-0.396822071,1.067351926,-0.532664591,-0.167193639,1.417012425,1.861337198,0.446899514,1.099657354,-0.645768168,-0.301651018,0.256728589,0.369599717,0.68436216,-0.123625104,0.427560194,-0.17269349,-1.160534913,-1.035169011,0.627631931,-0.003558784,-0.546566929,-0.240254564,0.828253372,1.491900713,-1.104592134,-0.532595162,-0.447693642,0.43994931,-0.819833576,0.447856458,0.115735475,-0.03826975,-0.145876004,-2.481554167,1.164048341,-0.77512186,-1.44844547,0.230835665,-0.129607361,1.354371453,0.641063515,0.23779226,0.489193945,-0.813469804,-0.308297617,-1.173987778,0.81495795,1.450233357,-0.113335979,-0.08996792,0.626035576,1.340521604,-0.108775318,0.002981527,1.019814572,-0.688387213,0.625644994,1.553729564,0.343424136,-0.31933876,0.397395381,-0.17651605,0.741657586,-0.938221838,0.11583968,0.033166597,0.050577461,0.019335839,0.005095053,-0.233265476,0.376624529,-1.958873468,0.190576802,0.384408954,-1.151907744,0.098971187,0.59019512,0.51414188,0.458068029,-0.783127078,1.397603986,-0.049798463,-0.407459359,-0.0293565,-0.408171496,0.75832932,0.568247494,-0.291295699,0.410656774,0.240403462,-0.182004193,-0.479036731,-0.233038391,-0.818543989,-0.222740847,-0.080311502,-0.567603575,-0.697879974,0.288766709,0.203257625,-0.053314603,-0.797926741,-0.050347554,0.109797496,0.447918346,0.723238731,-0.021760122,0.352597073,0.203938045,-0.029531908,-0.009827675,0.552425345,-0.255767266,0.481584931,-0.238603918,-0.70572822,0.198160677,0.343816893,-0.30439906,-0.122072022,0.163149275,-0.119388249,0.414084329,0.420466905,0.283545304,-0.000646633,-0.346359684,-0.583198944,-0.22440169,-0.115179671,-0.098479778,-0.381738927,0.332366288,-0.016409717,0.30126848,0.897982406,-0.355135324,-0.320714045,-0.003286757,0.01627096,0.040863512,-0.046179053,-0.195963225,0.018021274,-0.328157367,-0.090515949,-0.188992992,-0.031032852,-0.078756635,1.09E-15,Normal
GSM153267,-2.583552217,3.467915399,-0.233529398,0.44929597,0.396987837,0.35335162,1.291535668,0.380961667,-1.184954005,-2.392570607,-1.444558743,0.29702117,0.88116394,-0.725376431,0.431489357,-0.377328532,1.137954624,-0.154183412,0.011785014,0.620610596,-0.093497717,0.264948363,-0.655361499,-0.621989538,-1.195389471,0.940619968,-0.740850899,0.351494819,-0.215682144,-0.978901612,-1.292511199,0.278133099,-0.242761071,-0.705645258,-0.172239475,0.229123166,0.887486325,-0.403513805,0.743130549,-1.365163316,-1.003142793,0.421761277,0.613190961,-0.062953984,-0.25399739,0.822629488,-0.401460386,0.627739634,-0.995407985,0.481396911,-0.471617896,-0.80798223,-0.310544546,-0.001312227,-0.770212574,-0.114167117,-0.459192704,0.085530296,-0.038530572,0.628133563,0.241810654,0.477347525,-0.026390761,0.142172312,1.122124311,-0.523007803,0.872825599,0.309548496,0.382998377,1.080167109,0.053059025,1.829670932,-0.963231952,-0.651538823,-0.887564033,-0.119571448,0.195647657,0.232080107,0.136945778,-0.174201803,-0.48563312,0.249774523,-0.104152536,-0.447672558,0.262699163,-0.4634753,0.049194615,0.30400921,-0.463862927,-0.916758454,-0.153997694,0.008312172,0.432760319,-0.096262822,0.171708298,0.122507542,-0.900732323,0.633758582,-0.185844697,0.530359097,-0.66590432,-0.216182613,-0.53910132,0.998431688,-0.869000674,0.581549045,0.403347323,0.422302735,0.260468704,-0.146518949,0.816863011,-0.251798268,-0.14893323,1.292277991,-0.098810792,0.602654886,0.841250016,0.142873439,0.601668164,0.406461334,-0.155732433,0.034651641,0.378004612,-0.414004901,1.17036119,0.011089647,0.296305323,-0.320603914,-0.291007305,-0.165984961,-0.697637081,0.118478763,-0.493902966,0.292269906,-0.386701811,-0.733673947,0.251961687,-0.452949568,0.354550454,-0.144316384,0.375085339,-0.110050782,0.124796152,0.046782386,0.056768067,0.17398797,0.331873595,0.410401241,-0.094224648,-0.307894099,-0.149664484,-0.076201894,0.018288066,0.255728661,-0.790729024,-0.079212226,-0.286539587,-0.22323336,-0.56492072,0.13376055,0.019932205,0.466170621,0.114821709,0.142934125,-1.96E-15,Normal
GSM153268,-23.89079075,-10.44194065,1.747440762,-1.641475627,-8.118696505,3.344313698,2.462605031,-3.944299747,2.011607724,0.355313202,0.674972543,2.101470856,-1.303286143,0.586842502,-0.274409254,0.265431526,-3.559706086,0.884290655,-3.301992718,-1.603619018,-0.277542164,-2.698971223,2.108758482,1.192037508,0.02393183,-1.226474197,-1.442896412,1.585975138,0.421117754,-0.546178099,0.603455397,1.61221654,0.45836867,0.598470768,-0.517197449,-1.477158991,1.321631721,2.067300422,-1.167386733,0.133561444,-0.235942108,3.269121747,1.22512937,1.007996236,1.530440926,-0.474102841,-1.387040977,-0.198473795,-0.186970694,-1.524312188,1.392347425,1.082441511,-0.895520759,-0.6669401,-0.156543884,0.274338976,-0.729336864,-0.604361349,2.780372073,0.393103214,-1.206271778,0.322821426,1.046034166,-0.078109018,-0.199759821,0.187804954,-0.423670904,-0.818714497,1.211651384,0.068438463,0.015754461,0.186773072,-0.906770904,1.421089955,-1.115973586,-0.38857995,-0.551447929,-0.057251121,-0.222920501,-0.490115957,0.252576563,-0.381684094,0.113452277,-0.568485615,-0.394920339,0.284798224,0.041504228,0.266014582,-0.821885419,-0.126444797,-0.271625277,-0.598221346,-0.298095538,0.344450213,0.224163201,0.30496145,0.288162232,0.619550281,0.100051271,-0.448154497,-0.146705664,0.754026955,0.126310655,0.563706152,0.002233566,0.14035872,-0.096542798,0.808431651,-0.54813022,-0.128908976,-0.1279091,0.308840325,0.505131664,0.526001678,0.146683693,-0.636958065,-0.236414947,0.314445445,-0.286681057,-0.057343091,-0.367839289,0.023295895,0.037816596,0.207049863,0.182801498,0.366520825,0.027294788,-0.050019328,0.152435256,0.206209915,-0.355189346,0.269644967,-0.148623282,-0.133659455,0.315648244,-0.294806041,-0.380724956,0.033754137,0.017954868,0.10569965,-0.24269375,-0.118167267,-0.021996874,0.354767791,-0.011071701,0.301242011,-0.085449791,-0.041026583,0.088110912,-0.08061586,0.037770996,0.094057844,-0.133083981,0.156137103,-0.095043437,0.133775171,-0.06326309,0.096402847,-0.015485838,0.035063495,-0.044287781,-0.085642701,-0.056290862,0.018869425,2.85E-15,Normal
GSM153269,-6.237080219,2.337245485,1.033049734,2.417419751,1.842569456,-0.612410625,-0.314094208,-0.869531941,1.028977281,-2.422435317,1.610261908,0.462753337,-0.290011174,0.738655113,-0.475269644,1.341053134,-1.039971379,0.565230762,1.451215264,-0.621724851,-0.007826791,0.955447219,0.542066554,-0.480299552,0.625451252,-0.452158296,-0.97250889,0.598109385,-0.1673769,-1.128235782,-0.106723677,-0.449030506,-0.921524797,-0.183803533,-1.389614867,0.292039324,0.438181183,-0.005358811,1.079171177,0.902326958,0.692217276,-0.056310976,1.034852892,0.332885569,0.335169443,0.463922753,0.746563525,0.607676486,0.698110971,-0.582475527,-1.705691309,0.97401482,-0.317135618,-1.250452859,-1.527052635,0.025495542,0.092016414,0.385379443,0.184546944,1.174282472,0.240221397,-0.413316913,-1.031254128,0.532454124,-0.087749454,-0.590358479,0.152511052,-0.67781238,0.282775228,-0.314305522,-0.764048339,0.84106611,0.61802833,-0.279472155,-0.354506208,-1.711209515,-0.29754695,0.019116271,-0.136743561,0.454408555,-0.282273423,-0.678984618,0.567719319,-0.071205761,0.441078673,-1.0277062,-0.468423437,1.292169759,-0.192826859,-0.352085711,0.362795075,-0.36563355,0.879141844,0.572076092,0.625069606,-0.095458695,-0.416086925,-0.309490492,-0.242073448,0.173660239,-1.287557671,0.132819568,0.450484082,0.024022804,-0.19334253,0.132744046,0.585746018,0.444856243,0.375254171,0.1007103,-0.241599249,0.035199029,-0.312214341,-0.16348115,-0.157297704,0.014427579,0.663930351,0.073182967,0.407305575,-0.103888934,0.060384346,0.001583184,-0.35151221,-0.59879449,-0.177299918,-0.855322107,-0.534041784,-0.237618366,0.238188068,-0.488158849,0.026869506,0.511800122,0.179462462,0.03072165,-0.25649018,0.536220181,0.438913147,0.002561501,0.390817976,-0.77574325,0.073666733,0.017456061,-0.567261731,0.33897275,-0.217717464,0.248478587,-0.634513439,-0.193046788,0.37982728,0.172913773,-0.357683324,-0.08457431,-0.669168819,0.073156865,0.38672919,0.759459436,0.282092669,-0.115174425,0.156183281,-0.059511895,-0.400983168,-0.132882854,0.08626909,0.051973307,-2.87E-15,Normal
GSM153270,-1.327152498,2.983350218,-0.975951798,1.618099239,0.170952497,-0.424062909,-0.030685967,0.561971412,-0.42575658,-3.141380046,0.095813319,0.366773911,1.653030194,0.298817396,1.231734154,-1.547271311,-0.036142324,0.401379229,0.579985799,-0.742650976,-1.15094133,1.035895738,-1.362411885,0.233566939,0.089855669,1.626583811,-1.261749907,1.496374697,-0.318493259,0.905740689,-0.299359395,0.682356926,-0.21151495,0.531209466,-0.019738939,-0.150463917,0.051681207,0.173404218,-1.160167643,-1.483381505,-0.631030253,1.738253344,-1.085206548,-0.071785089,0.423315293,1.219491525,-0.752757616,-0.674081599,-0.388635317,0.124131382,-0.507662016,-0.092190826,-0.168474396,-0.385904164,1.432651846,0.620948675,0.086308548,-0.174974317,0.432435706,0.466428122,0.524767539,-1.208649594,-0.362167077,-0.799518254,-0.651480979,0.942060043,1.026821219,0.139528329,1.114817322,1.146324032,-1.036589193,0.189632928,0.07162187,-0.031405667,-1.195641437,-0.69902286,0.973536568,0.37491527,0.45440987,0.122826576,0.719742283,-0.365760915,-0.606925568,-0.433312859,0.518087673,0.20611238,0.298017679,-0.715059851,0.41724138,0.085101726,-0.427534551,0.053850459,0.180587885,0.052495347,-0.941091802,-0.173247273,-0.784508043,-0.305046461,-0.557376958,0.26054317,-0.680540552,-0.848581138,0.757545282,0.175330538,-0.558882896,0.136571865,-0.360308725,-0.407723509,0.014307944,1.003817569,-0.328223556,0.435344697,-0.3326944,0.606911632,0.380295335,0.107857577,-0.310763855,0.051767523,-0.318316618,0.144984017,0.98480781,0.614577888,-0.069019711,-0.178535735,-0.322089673,-0.021823973,0.203605597,0.427626536,0.486048686,0.114213961,-0.025272003,-0.951498438,0.134827095,-0.798179869,-0.479799378,0.544682066,-0.422598676,0.572513334,-0.402629883,-0.216117034,-0.518645245,-0.039719632,0.266313146,0.528936836,-0.310065891,-0.129264953,-0.059421548,0.570656479,0.044619258,0.192048711,-0.727529709,0.116777175,0.204143391,0.123348193,0.194798445,-0.002156989,0.224885382,0.453398096,-0.073114856,-0.149679714,0.269183124,0.059136775,-0.013194926,0.266436302,-2.14E-15,Normal
GSM153271,-5.104863368,4.448004374,1.535314537,0.045022165,4.437963558,1.605412212,2.171457365,-1.345976582,0.826670542,-0.160260128,-0.872449552,-1.010800084,-1.41003022,0.35046976,-0.145174545,1.017093022,-0.492154315,-2.500421863,0.202904976,0.238379843,-1.499089554,0.653707227,0.389811058,-1.169296121,0.151731162,-0.405122649,-0.7727268,-0.445682888,0.227814065,1.879072291,0.179620307,0.037917106,0.654244981,-0.245094498,0.240426956,-0.251466445,-1.051377462,0.177308035,-0.335821775,-1.137206139,0.855958902,0.144099019,0.995545951,-1.315305154,-0.690105347,-0.514576092,-0.329157994,-0.077541646,1.381981613,0.225614561,-0.265130997,-0.887762476,0.753823875,-0.656542807,0.722508995,-0.082481246,-0.524973072,-0.643112993,1.094129452,0.372303857,0.78659038,-0.504705228,-1.186143147,0.062597224,-0.1450066,0.669727448,0.414091984,0.787805208,-0.518925237,-0.634602396,0.18020563,-0.315220865,-0.326247093,-0.501953451,-0.402385207,0.381077718,-0.268837651,0.491105819,-0.781541426,-0.59615016,-0.07304324,0.449565,-0.515853818,-0.010457809,-0.147367233,-0.260237573,-0.14332828,1.185962304,0.331171033,-0.405537422,-0.498682554,-0.47134514,0.127281661,0.067088705,0.635832323,-0.931129699,-0.320488528,-0.846291799,0.025307392,-0.52213986,0.174358911,0.83809576,0.186860195,0.381895356,-0.525116859,-0.170748335,-0.037009198,0.762929018,0.847552441,-0.147489285,-0.213622751,0.068622573,0.048130866,0.286165115,0.342818639,0.015132977,-0.331013287,0.41025304,-0.192830649,0.101931352,-0.61848176,-0.629192362,0.670676014,-0.088440211,0.000912723,0.574564831,-0.092686946,-0.47095521,0.5597116,-0.549667904,0.336226896,-0.387195933,-0.241415207,0.658790446,0.122691438,0.147332758,-0.098020796,0.759515385,1.02049278,-0.071544206,-0.000431377,-0.205141616,-0.664421113,-0.206425455,0.568397787,-0.309126103,0.121696987,-0.147371979,0.289391966,-0.4199962,-0.043857212,0.204074047,0.102198281,0.578313182,0.02685654,-0.423776689,-0.044693466,0.273696019,0.514675406,-0.165228295,0.332867155,0.036973355,-0.161168497,0.262657431,-6.33E-16,Normal
GSM153272,-9.938062185,0.88312051,2.474480065,0.413640535,2.066730593,0.730178293,2.543749802,0.48566933,-1.822829256,-0.877848914,-2.523613657,-0.489644763,-1.435773826,-0.637151555,0.139445031,1.002279654,1.719702142,-0.761043481,-0.148644232,0.569180583,-2.173181297,-0.444783548,0.765692611,-1.036722547,0.763965751,1.389376123,0.192342223,-0.439644034,0.043682034,-0.903124538,-0.302037178,-0.631690894,2.917951776,-1.981169885,0.112690428,-0.140351556,0.332372059,-0.107935125,-0.842417669,-0.766230813,-0.515910048,0.577312488,-0.176697748,-0.175044058,0.366164414,0.256963344,-0.955131992,-1.122579291,0.440618211,1.32251982,-0.067676087,0.079804783,-0.031701761,-0.929258763,-0.918147671,-1.086413326,-0.445690401,0.675067817,-1.63102392,-0.46803379,0.540841977,0.729989532,-0.084937095,-0.888872886,0.180951668,1.229549768,-1.481961777,-0.269900908,-0.27938305,0.070684299,0.879019568,0.129026809,2.92798507,0.334742729,0.510348532,0.4307157,-0.525388023,0.255288709,0.342175982,-0.624263539,-0.488139087,0.188054253,0.089070118,-0.658909367,0.507399543,0.753868791,-1.253685373,0.204495739,0.724383712,0.749953425,0.215635901,-0.483934425,-0.303113469,0.60212154,1.033496083,0.528941087,0.800566098,1.134726717,0.89775904,0.592594403,-0.952240407,0.160927647,0.169832045,0.312555646,0.372625083,0.190248936,0.99806952,1.008979464,-0.182983674,-0.187696609,0.622717747,0.483575449,0.002420813,0.381453834,-0.562628079,-0.222837902,0.007742422,-0.266051206,0.197824743,0.226956329,0.5060124,-0.209870432,0.115867043,-0.242949664,-0.527831648,-0.056338382,0.690275041,-0.37878364,0.271249003,0.153150886,-0.246998653,-0.289228227,0.28798265,0.399689145,0.087443114,-0.263466871,-0.37195616,0.593944028,-0.338056417,-0.036518622,0.216910575,-0.061533059,0.705069006,0.45190406,-0.563557324,0.136736323,0.259051223,-0.013350055,0.081465605,-0.341368398,-0.175264618,-0.169438025,0.046306008,-0.066538063,0.301884365,-0.102723625,-0.072552397,-0.107570965,0.192256557,0.002298987,-0.15325657,-0.124371926,-0.075466976,0.030151827,-1.35E-15,Normal
