,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,Class
GSM152876,24.09494905,-6.349494596,-18.72221472,5.658037765,0.973495608,9.22887722,6.815691764,-0.992260222,3.367007291,0.853150487,-1.423788077,-3.127218676,1.760758672,3.155692876,-0.292164924,-0.984291812,-1.276153404,2.360309603,-0.507678456,-3.527703222,1.396918592,2.071422715,0.384649155,-1.325417527,-2.390234497,0.19742429,-1.454859631,-0.411655764,0.391131555,-0.695019827,-0.012593843,0.929589585,0.825744673,-0.105582853,-1.312556369,0.630497319,0.228724711,-2.25127434,1.551428303,-1.393611176,-0.479100568,0.517004542,-1.027088254,-2.105766718,0.542685771,-0.862695593,-1.086225232,0.062853599,0.176453775,-0.086827125,-1.136813395,0.817893469,0.714102843,-0.752937682,2.033574641,1.591227032,0.73186849,-0.103474226,0.660011431,-1.066874869,0.430662554,-3.522249183,0.33314874,-2.058254372,-0.607894669,0.895935431,-0.135440873,0.913599124,1.106560697,-0.73575686,0.874748411,0.625346416,1.544381977,-0.786044768,-1.508895444,-0.032004917,-1.951629857,-0.600745461,0.08718554,2.555501885,0.57761927,-1.128092548,-0.503956577,-0.460211564,-0.059431396,-1.566529941,0.504271226,3.131048575,-0.271701148,0.536523195,-0.551094292,3.686458377,2.843545494,-0.257413732,-0.585778539,-0.200464921,-1.035578388,-0.330315632,-0.146963132,0.87909176,1.632988521,0.304738209,-0.646426639,0.966316877,0.37755872,1.261587672,0.955413152,0.965467351,-0.011208637,0.264231399,-0.500671475,0.441777434,2.299575434,0.316024595,-1.287476473,0.237757898,-1.410132161,1.229488379,-0.772289758,0.012385132,-1.357096778,0.382865529,1.23552424,1.419976489,-0.887863413,-1.230118776,1.139868457,-0.581662694,-0.489349244,1.280275809,0.889472079,-0.613306878,-2.462344074,-0.482799142,0.661194437,1.666120165,-0.116116762,1.470203108,-1.654710582,0.004309975,-0.175775703,-0.057194431,-0.730537648,-0.712992655,0.842460651,-0.956438915,0.956451081,0.057620519,0.157707193,-0.447447485,0.661099479,-0.369543664,-0.78055548,0.331563306,-0.779275673,1.223835631,0.644347001,-0.281668639,-0.411816237,-0.049119855,0.271610412,-0.881784878,-0.03121004,1.006289157,0.636727739,0.371722819,0.131466518,-0.283689043,0.1321627,0.242261913,9.08E-16,Tumor
GSM152877,39.04336483,-8.398305549,-16.78886274,7.402220707,11.18778257,5.16051457,4.96160399,5.322585883,-1.873739851,0.331810721,-4.471681074,0.135195733,1.438191228,0.044568699,1.306224823,1.899184021,-1.119564214,-3.16974992,0.327801238,1.963412717,-0.34012952,-2.659730882,2.387962969,0.7228575,-2.02062255,-1.121261657,2.035062607,0.82951102,-1.523722576,-0.158470378,0.7651728,1.061276378,-1.695439913,-1.274612649,-1.817024253,0.55013464,0.063715891,1.769215978,0.020846424,0.806167391,-1.447805114,-0.854258361,0.044368623,-2.406513937,0.081158513,-0.618574027,-0.785423818,0.674315171,-3.05294305,1.632596897,-0.797592265,1.610399482,0.057841019,0.01524793,1.02839239,0.639070594,-0.43196731,-0.473922588,1.404298078,2.35132,-2.535693578,-0.028065845,-1.979627558,1.573947245,0.645257169,-0.542893911,1.649603803,2.992058549,-1.909624829,-1.974881778,2.380705328,0.183167197,-0.546027291,0.903635901,-4.437506766,-0.458060242,-0.814793746,-0.208109089,0.699896879,1.565811185,-0.940328895,-3.530670834,2.929328031,0.006802798,0.915643763,-1.540187246,-0.892064403,-2.325083407,-0.859775815,0.284727484,-0.646576869,-2.236485989,-3.09109257,0.565971923,-0.284152704,-0.410630197,-2.487526171,-1.337736103,1.001563557,-2.466358188,0.052106718,1.144327906,0.12818584,-0.278062638,0.144234308,-0.59309391,0.853622939,-2.29098484,0.793278815,0.452882195,-0.07429437,-0.375455003,-0.752423828,-0.387920769,-0.232818545,2.204510268,0.250232054,-1.408620887,-0.208083803,1.220953524,1.11787701,0.559206809,-0.024604786,0.808037857,-0.42257968,-0.17738624,-0.090712372,-0.134706263,-0.0543037,-0.227434559,0.402836639,0.424747352,-0.686555158,0.827088282,-0.529036311,0.298667454,-0.115020026,0.161351579,-0.133866787,-0.294321323,0.010657769,-0.595769068,1.1019217,-0.19298025,0.141574059,0.68089364,0.214868289,-0.586753403,-0.600273483,0.39814925,-1.084329309,0.745981832,0.336498734,0.030970524,0.017003485,-0.670168596,-0.264946593,-0.76561725,-0.205871325,0.172560722,0.380104297,-0.027081366,0.254295092,-0.326065238,-0.214458069,-0.082715806,0.136411574,-0.134156412,-0.03059972,0.021373233,-1.19E-14,Tumor
GSM152878,28.15799828,-2.193711063,-14.94910102,3.451897177,8.17814072,3.79767662,7.062780002,1.205395557,1.148925027,-0.608764302,-1.010041416,-1.179889635,0.220853282,-1.562996964,-0.520970687,1.119414204,-0.653247574,0.640443919,0.993951955,0.11999178,0.437254927,0.239032706,0.521046065,0.008263952,-1.666343026,0.465107028,-0.953717142,-0.356387293,1.284036636,-1.344737665,-2.019589793,0.715601982,-1.315374922,-2.385075045,0.754853701,-0.154339771,-1.104145353,0.741313117,2.850856979,1.698326693,0.146080679,-0.158463678,2.85061508,1.65041884,-1.627636729,1.592241578,-0.616724053,0.613918091,-0.801610983,-2.338872222,-1.39749913,-3.292879784,-1.740583098,-1.372558221,-0.481265252,0.659809109,-1.515383407,-1.560045972,1.805848154,0.455483082,0.055538974,0.822635447,-1.249631925,-0.475332094,-0.143890567,0.806880347,2.870950274,-1.304755291,2.986667433,1.644327074,-2.842135091,-1.507072345,0.772488725,-1.428618059,4.051060755,-1.586650373,1.754482647,-2.060532054,1.887388464,0.694083532,2.893256517,1.886221819,-0.039016119,-0.21287118,0.968823946,1.081727584,-0.899762665,2.196159181,-0.424902886,-0.450163194,1.474496532,-1.362745793,-2.761319947,-0.33050871,-0.459104055,-1.476418024,0.415151515,0.180947849,0.288644164,-1.402678497,-0.624850967,1.128366994,-2.623215527,0.247351156,-2.022420574,-0.917794995,0.796902416,3.147586517,-0.945937807,0.585544438,-0.140812486,0.963660768,1.999259538,-1.248265796,-0.413325234,-0.219096629,-0.347876546,-1.781414904,0.398602699,-0.0469908,0.242363926,0.383687673,0.104612091,-1.454980159,-1.1050324,-0.54503429,0.960664632,-0.696262038,-0.182229849,-1.144001219,0.596278602,0.456734225,0.73175708,0.773792826,0.19721845,0.383885867,-0.551880328,0.952481912,0.612940669,-0.15201816,-1.477213238,-0.375836829,-0.270433385,-0.315824212,-0.694076732,0.399866267,-0.11509417,-0.397477485,0.295702477,-0.10738395,0.036059012,0.325084088,0.059447721,0.338037907,0.375720539,-0.880766206,-0.335117781,-0.081234756,-0.001329432,-0.284964236,-0.228749915,-0.378100379,0.264868347,-0.400653513,-0.137661123,-0.386368714,-0.01321829,0.427854933,0.447246472,-0.232998706,-2.75E-15,Tumor
GSM152879,35.1762933,-3.86155073,-16.64614273,5.382900554,11.69243661,4.725553982,6.500416029,5.971909162,-1.461664821,0.306278042,-3.353597266,0.14252169,1.606167175,-1.505528292,0.826055896,1.248458362,-0.044363173,-0.873603871,-2.37507701,1.190911901,2.738593184,-2.464163928,2.08681567,-0.650844936,-1.160736793,0.09403883,-5.038767558,-0.209547823,-0.567478734,1.273176365,0.260120884,0.237347714,1.247377585,0.882581867,2.516058721,2.613372558,-2.180147056,-1.037679591,0.608957218,-2.713833598,2.018480865,-4.569967865,1.120551132,-2.71436092,0.537589599,0.252628019,0.632686839,0.872812238,-0.115305212,-1.425120814,-0.215868861,-0.425160057,-0.850992298,-1.450066742,0.535175399,-5.081671122,-0.250001031,-4.267777308,0.394373761,0.489293922,0.353514829,-2.132432357,1.256710448,-2.925904548,4.848622743,2.034068765,0.325808968,-0.796278203,0.799351582,2.374290665,1.856797534,-0.531819387,-0.62413775,0.970519216,0.479571815,0.085889453,0.091416061,1.577882975,-1.389230953,0.771521572,-1.323018058,1.029303768,0.497945701,1.513101701,-0.404219612,-1.305532859,1.525926695,-0.806989704,3.086356245,0.206564552,-1.205762215,0.713389559,0.291313783,-1.881600182,1.052309429,2.311708761,1.15651537,1.044506627,0.41008404,1.17803692,-2.362704181,1.88E-05,-0.10727201,0.413584967,0.252626091,1.111691059,-1.172735177,-0.316761008,0.22225304,-0.419983338,-0.307653339,-1.009723919,-0.964141398,0.090883534,0.216062981,-2.004786471,0.943684311,0.655220021,-0.175823549,0.296439902,-0.243956658,0.576260412,-0.407616047,0.089280721,1.339158994,-0.515315415,-0.565337767,-0.542563751,0.020407031,-0.236095354,-1.407593384,0.714465146,0.998102682,0.04459588,0.236581386,-1.119741347,0.21059041,-0.221681134,0.408956918,-0.100325885,0.596521167,-0.217100071,-0.2605193,0.491497737,-0.096469785,0.184034098,-0.55451218,-0.277112717,-0.346634919,-0.181081676,0.689947214,-0.074983692,-0.169808467,-0.476584763,0.398636383,0.23769472,-0.572484941,0.309160706,0.053352259,0.209555526,-0.180302777,0.643556004,-0.221261801,-0.138962958,-0.276441408,0.015204297,-0.074292372,0.202208997,0.031977213,-0.088051624,-5.79E-16,Tumor
GSM152880,33.09001346,-5.652066366,-9.765264909,3.07397588,8.819792269,8.990074348,3.108299428,0.596827364,0.479069361,-5.01091422,0.313239462,1.32279368,0.068830598,-1.898250593,-1.326244521,-0.030757257,-0.644895399,0.822377909,-1.192513123,-0.996514557,3.083074278,-0.851793376,-3.307384949,-1.270895161,2.878731385,0.736387478,-2.237541342,-3.29361054,1.455379461,0.838112953,1.59514973,-3.418552286,0.765900632,0.700074499,-1.856899327,1.747871572,-0.181803761,1.263940884,3.147569977,-2.872290301,-0.782239449,-0.522076115,-2.657102468,1.639014786,0.397989317,0.724915337,0.315617129,-1.079043002,1.657097916,1.336253112,0.059220716,3.464794768,0.551385708,2.727963973,0.605594841,-0.541762139,-0.342136302,2.226949768,-0.653579659,-0.844420356,-0.526351173,0.579014711,-0.448845826,0.401009225,-1.678106689,-3.783432223,0.433011936,0.468191733,-0.960406808,-1.691170706,0.329513867,-1.47375333,-3.493593829,0.160495352,-1.552325445,-1.995290611,-1.465071152,-1.784245566,-0.057833722,-1.421770349,1.633199902,2.011900374,-0.310739934,-1.551865595,-0.716828313,0.340335427,0.915573223,-2.231658956,-0.995891127,-2.123650925,0.084003321,-0.611644547,1.745985608,-0.566280723,0.959730928,0.836118085,1.77724075,2.119007251,-4.09719755,-0.487045524,1.492854077,0.401890266,-0.74368709,0.075659726,-1.577634769,-0.441568756,0.049879056,2.704387757,-0.790282764,0.056237016,-0.0699725,-1.052769143,-1.164908299,0.918761223,0.87122976,-0.227253304,2.370767533,0.171081043,-0.344069853,1.258646608,-1.426148035,-0.780006933,-1.10895157,0.278080208,-0.595592721,-0.289107229,1.019872646,1.153928033,-0.454530872,0.214227013,0.262218183,-1.179261047,-0.002404824,0.178999805,0.07460664,-0.376216592,-0.294410418,-0.180544985,-0.058207488,0.402822719,0.48674886,0.429572717,0.08331969,0.150551979,-0.292516002,0.181073843,0.155910967,-0.227163628,-0.191063387,0.303842371,-0.620314979,0.473916738,0.322882277,-0.123245592,0.1217695,-0.609922579,-0.080821788,0.643463807,0.017695617,-0.726993374,-0.584855844,-0.202803904,0.584487869,-0.105971125,-0.301347832,-0.005555598,-0.228425261,-0.004471652,-0.100479041,0.351572359,-1.32E-14,Tumor
GSM152931,9.343135549,8.346124911,-3.234491092,-1.394100331,-0.098291235,-0.831244008,4.543557324,-1.707719705,2.529025607,-2.472842051,3.797499054,1.634876354,3.801769799,-2.08941316,1.494860775,1.135732487,-1.291121025,-1.467846845,0.665855443,-0.199367957,1.918249257,-1.009843187,1.034284684,-4.048884421,-3.956893915,-2.338039815,-1.052567404,0.231686592,-1.551755515,1.316970706,-2.163445525,0.536839993,-0.235778297,-2.490067102,-1.875854774,-3.13618003,-2.235518092,-0.813480902,3.123722701,0.942537414,1.275339318,0.909974817,-0.338091788,1.176649794,1.412327349,-6.04767185,0.09838796,-0.246732536,-1.763802564,1.017348128,0.193175193,0.624051184,2.463787086,-0.007528028,-0.24052965,-1.39484004,1.581080966,2.316349992,1.579336276,3.406617758,1.237405303,-1.904907912,-0.335777383,-1.11011786,0.564813703,-0.851016597,-0.937869274,-2.095870567,0.074556576,1.510366126,0.937202654,1.247539492,3.744803192,1.602391603,1.043577705,-1.005988508,0.778754756,0.750207401,0.729626708,0.007662978,-4.551072083,1.167928204,2.101224857,-3.963919727,1.876698318,0.600489571,-1.56169016,0.209632646,0.116692241,-0.60012994,3.095197846,2.373170167,-0.173172346,0.198416253,-1.013742598,-1.117146721,0.873714298,1.090941476,-1.792130173,-0.640512359,0.393073327,-1.009430407,0.65751251,-0.028617403,-1.382727812,0.417520661,0.338064139,-1.152778448,-0.381811787,-0.378416514,0.928710149,0.413785914,-0.643844907,-0.153625812,1.286946233,0.363368418,1.754593011,-0.626133419,-0.505926913,-0.389558061,-0.100720412,-1.789634286,-0.713889682,-0.360736216,-0.152517176,-0.094726359,-0.824904445,1.131161428,0.164493484,1.061562326,0.767224677,0.013332685,0.508267679,-0.546721557,-0.214870652,0.151917481,0.248692915,-0.101732524,-0.0875685,-0.039532113,-1.241226933,-0.174703693,0.067726173,0.323014601,0.637746892,0.342636994,-0.197332449,0.332384661,1.204943266,-0.274287419,-0.141042943,-0.55604129,-0.285440841,0.028496391,0.180665196,-0.14951384,0.107429935,-0.22785104,-0.376718447,0.584223233,0.346820003,0.952336139,-0.014552783,-0.067747382,0.109249622,-0.146498231,-0.487126798,0.515186374,-0.474988605,-0.275962679,-1.53E-15,Tumor
GSM152932,-8.006539183,3.141618454,1.629687941,4.322611128,-2.175645493,2.017884135,-1.976612594,0.816467522,1.766646528,2.001084997,-0.920965759,-0.35002815,4.123886984,2.495652053,0.904701126,4.818719158,-0.990457922,1.823839039,-0.323861675,-2.961180104,0.251709514,-2.185239071,0.283828769,2.528103289,1.985491224,-0.09634137,-0.246050374,0.804032997,0.336056001,1.660187544,-0.044963055,1.852157545,2.02078193,-0.224634138,3.589213822,-0.820071184,-0.836425117,-0.259643453,1.246995485,-2.763509581,2.159384589,0.149145328,2.471724857,2.580792767,2.944076826,2.239102007,-1.308270657,-2.336987758,1.391642616,1.782568432,1.543986566,-0.111672697,0.03432478,-0.60863005,0.329431451,-0.758295233,-0.449893246,1.725467844,0.171021869,-1.530787484,-0.125628562,-0.794220343,-1.673040667,1.147479871,0.13749901,0.75965833,1.208000468,0.130932472,-1.866020663,1.605037149,-0.816303991,0.613232648,-0.359386034,-1.252250116,0.350233837,2.495817707,0.261772658,0.024299989,1.359898344,-0.255620433,-0.272153068,-1.483907658,2.594037402,0.967846984,-0.874579983,0.17684104,-0.119385021,0.001656653,-0.727519434,0.366978542,1.613503288,0.590070772,0.092138869,0.088990288,1.155712344,-0.16458288,-0.665066548,0.576831784,-2.318604315,-0.211159953,-0.838750914,-1.258402312,-2.016306603,-1.136295758,-0.558714935,0.298550741,0.193413838,-1.337774331,-1.611939882,0.910694989,0.425785866,-0.339770727,1.495908157,-0.508898509,-0.300223159,-2.359857723,-1.730597891,-0.313080138,0.036726889,0.686081521,0.033324288,0.006133499,-0.587835413,-0.323593134,0.277304065,-1.061793274,0.192449682,-0.113251847,-0.30807209,-0.78063884,-0.753678953,0.412970907,-1.458427432,0.565754939,-2.239600347,-0.961581669,0.356766887,-0.239887327,0.042961653,1.033797633,0.020578862,0.864689456,1.307343946,0.131480148,3.33259912,0.284561853,0.983156118,-0.138508293,-0.629472067,-0.014855053,-0.281469515,0.092311857,1.47094328,1.27795119,0.162184747,-1.248939794,0.31774686,0.971187283,-0.103590555,0.427028645,0.527414096,-0.159463516,-1.151640693,-0.31906241,0.898683492,1.012373631,0.00936708,0.433019931,-0.963941318,0.692203805,-7.72E-17,Tumor
GSM152933,-13.11354214,2.768272183,1.160962984,1.605902012,3.587169751,-0.479428817,-0.657679311,3.174819303,1.105737221,0.439573464,-3.260862695,1.584188153,-6.738305173,4.209046574,-3.333823824,-0.54855073,0.507955301,-0.971454916,0.151528358,2.280609914,3.584200444,0.626000946,1.399270787,-1.998595326,-2.01222672,-0.324806885,-0.706853799,2.053825581,-0.548225566,0.641578374,-3.070311104,-0.178197456,1.137966921,-1.88834411,-1.60798746,1.419404546,-1.054104362,1.413947039,-1.451579468,2.773992788,1.333329898,1.826622243,-1.752929158,0.310710946,-0.740703384,1.772461729,-0.867185232,1.460167888,-0.446152763,1.425103661,0.653040801,0.476110257,1.092475221,1.328690265,0.872587542,-0.945907763,2.273480807,1.939094421,-1.623977604,-0.656738746,0.731809926,-0.122306092,-1.017522226,-1.123404521,1.932283748,0.071574911,0.413824194,-1.346767154,0.829543718,-2.122641594,-1.123304243,-0.382210848,-0.44988014,1.109023829,-0.270010828,-0.744445789,0.276905376,-1.405668431,0.166618675,0.964464749,-1.621279469,1.625818771,-0.334244164,-0.201247841,-0.850028379,-0.027350159,-1.270662812,-0.986520073,0.068146107,2.275465434,0.125213894,-1.824948158,0.499759087,0.854279661,-0.720751415,-0.13404006,-1.646273277,0.220705979,-1.041881126,0.998659873,0.60085673,-0.340441522,-0.189829473,-1.177208674,3.244789466,0.282433272,0.412841305,1.243914913,0.02807318,1.143237697,-1.122430217,1.55488227,0.781975416,0.105263992,-0.79443746,-0.539874347,-1.491691039,0.760599586,-2.128941398,-1.241848421,-1.72926283,-0.630354571,-1.916809919,0.276561859,0.551544202,-0.630006299,-0.390273006,0.997897668,0.86632216,-0.843219692,-2.059823592,-0.462362392,0.199905792,1.469841953,0.188393215,0.585297817,0.153314104,1.128065051,-0.220020882,-0.851219677,0.079899253,-0.649315838,0.8754353,-1.301817461,-0.39816173,0.696412708,-1.590875326,0.180563355,-0.943205438,-1.03554954,0.381734938,0.453641198,0.308346326,0.381103178,2.776725643,0.32466422,0.474443047,-0.415382125,-0.360937428,-0.765508225,0.761606801,-0.084558007,-0.044631889,-0.511051643,-0.434540289,1.337126762,-0.784442045,0.759626004,-0.014771112,-0.086218426,4.84E-15,Tumor
GSM152934,6.695237048,0.664585173,5.351518461,-1.986608097,3.316113078,-1.323762163,-1.098836201,-2.714228872,-1.500972281,-6.745837669,-0.304603652,0.393702616,-0.14317413,-0.534404575,4.438979853,0.146017318,-2.219623777,1.157179595,-0.212629666,-3.704663013,-3.019714467,-0.128984563,1.461627541,0.274215817,2.799899584,-0.66388045,2.332572177,-1.692188437,0.809836056,1.437145851,0.735474325,-1.081535291,-1.201756164,0.940489501,1.73403962,0.653077261,-1.625115205,-1.802816205,-0.603166847,-0.760085128,4.416730272,1.634972602,0.830463788,-0.035770246,-0.799027623,0.772635067,1.344591826,-0.721636754,-2.228522835,-0.615397723,1.551603493,0.422661605,-0.276070106,0.442366812,1.534444769,-2.102074682,-0.494430473,0.429666404,3.530561048,-0.771447167,-0.56813947,1.414394243,0.066852313,-3.254121556,-0.572910986,-0.140278096,0.228222129,0.122580372,0.329621275,0.281828724,1.11041649,-0.31553466,-0.89090877,-1.565253608,-1.149700981,0.012573089,-0.17602758,1.079556316,-0.309372792,0.530874243,0.413544396,0.16313371,-1.681938541,-2.406764194,1.90837078,-1.609843437,-1.345968749,0.626728414,-1.858971524,0.959199156,0.530216653,1.310466475,-0.021043675,-1.345982684,-1.283532074,-1.367328383,-1.862616438,1.410254415,-0.321211958,-0.089815276,-1.106210915,1.989537937,-0.096618954,-2.969502546,0.036932127,0.178947431,0.184564871,-0.810032039,-0.647301852,1.936015858,-3.088210612,0.138397091,-2.27406465,0.895889946,-0.553924533,0.063710675,-0.543439152,0.051939208,-0.271874429,-1.708114426,2.128868141,0.747522881,-0.88677473,-0.825136615,-0.315521896,1.345554583,2.260776437,1.113161871,0.410991032,0.385636298,0.570087255,0.323798293,0.548002576,1.197986907,-0.491445704,0.719964938,0.005756657,-0.165376316,0.552136106,-0.303553395,0.783337232,0.540940074,-1.78312745,0.265783377,-0.876271484,-0.479010899,0.97351168,0.358249462,-1.079733141,-0.237853847,1.259516195,0.234439955,0.441744515,-0.143098477,0.000500355,0.708447985,-0.246312289,1.264340538,-0.196210298,-0.138061432,1.067814765,0.007400815,0.29257558,0.154072226,-0.724290958,-0.08772801,0.553262131,0.095563021,-0.93008964,-0.194847923,1.01E-15,Tumor
GSM152935,-9.932559291,1.703630977,1.837024038,1.986935382,0.885287039,0.820600836,-1.363838427,1.964763979,2.858086485,-0.106019522,-0.013626627,-6.331948739,-2.835248206,-2.603749087,0.311306014,-3.53998702,-2.23140978,-0.335680584,1.088032375,-2.209198367,-2.43427221,1.065159845,1.827425107,0.799283841,-3.049062753,-1.997194971,0.56696478,-1.087570045,1.625595068,-0.822058352,-1.894743116,-2.159177351,-0.10172982,-0.610782627,1.892421679,1.141747155,1.958882846,0.752002064,2.367534604,0.866221455,-0.17061279,0.045051784,-2.43893889,2.003367779,0.471067249,-2.676075622,0.758975785,2.219414069,1.176144063,0.283324168,-2.081830937,1.435077311,2.297167838,0.089620702,-0.133371515,0.741612574,-1.235760881,-0.665591514,1.950675437,-1.251243795,1.666117696,-0.920912116,-0.200254269,-0.265398514,-1.382908824,1.597747217,0.377196859,-1.332772823,0.078379208,-1.448091828,0.231750067,4.507680396,-0.051810146,-1.01353118,-0.396174497,0.729164663,0.155136887,1.168262568,-0.420690999,0.210045621,-0.171362654,0.169192082,2.02042636,-1.163660515,-2.244022861,-1.493339831,2.263959342,-0.590865581,-1.57404913,0.925136443,1.213731561,-1.796951197,-1.230086832,3.012602911,-0.502010278,1.160547973,1.641429907,-1.854936685,0.557307785,0.399100757,-1.252964124,1.618475301,-0.013132951,-0.038400437,0.481486135,1.611207151,0.045220706,0.419948796,-1.206564356,0.113946689,2.562072198,0.289248092,0.1976264,1.727983965,-0.549676463,-0.621600708,0.398208572,-0.171040865,1.073959495,1.959363625,-1.541327356,0.886722412,0.308459164,-1.060373651,0.30241712,-1.478067304,-0.739441166,1.359508127,0.006697644,-0.340411546,0.577677622,0.746203683,1.801311354,1.840732691,0.594973752,-0.133578075,0.670850992,-0.401049091,-0.008745869,0.206629884,0.793190215,1.104914384,-0.880780255,0.19728594,-1.000256015,0.200854507,0.382749624,0.12443213,-1.477116438,-0.249853179,1.516261608,0.71674404,0.059199054,1.151361684,-0.50935428,0.192800209,1.070353569,0.093030111,-0.169517889,0.630373659,-0.162804776,-0.083151718,-0.313342742,0.347077467,-0.693734424,-0.319784689,0.886220425,0.226958185,0.00363839,0.363504699,3.46E-15,Tumor
GSM152936,9.260148693,6.177203879,3.062990111,-4.038431803,1.973504328,-2.806514314,0.496158114,-0.512462904,-2.04665175,-3.628574339,-0.483355806,-3.80917176,-1.294394089,-0.521102323,1.646701167,1.116229143,-2.460575807,-3.279541234,1.81782228,-3.850492597,-0.037750181,1.868326391,6.704017661,-1.385058168,2.414553665,1.296812207,-2.434031202,0.247851547,0.093058589,3.248119531,-1.830957121,-1.351821334,-1.035270344,0.077974121,-0.279409783,-0.199685808,0.982376081,-0.572462662,-2.817847137,-0.585906779,2.505662948,0.956831214,0.740816855,2.934551757,-0.634344486,-0.708175685,1.230697523,-0.004171406,-0.369855279,-1.958176447,-1.711271548,1.648553415,1.351740669,0.99079521,1.177117813,1.241637723,-1.439542086,2.915029331,0.99738836,-2.616704646,-2.359025314,-0.669334379,-0.339386509,-1.812394483,3.563820187,3.236633628,-1.847671648,0.962434726,1.960485861,1.01655637,-2.48025406,-3.447186319,-0.167855534,-2.586391148,1.295567186,-1.216373631,1.651173634,-0.94938164,-1.140177672,-1.721068289,-1.187398961,-2.815033456,1.843467017,-0.752849826,0.502545872,-0.266870854,-0.120314948,-0.955832276,0.490340652,-0.107159412,-2.203841316,-3.686993386,1.408064633,-0.329657831,-1.108480773,1.963979516,0.036360454,0.813249835,0.127259676,0.211619502,0.570211316,-1.740627734,-0.703811521,1.278911987,-0.221442617,1.428821273,0.847530375,-0.163225781,-0.169804518,-0.379334974,0.828079002,1.845950489,-1.727239276,0.499455605,-0.474833499,0.012730317,1.526195388,-0.606452156,0.952261913,-0.069060305,0.262566585,-0.573483021,0.972284976,0.391615658,0.340140091,0.462292454,-0.228419375,-0.735407107,0.438807321,-0.325883052,0.489527416,-1.279967072,-1.348284467,-0.936492835,0.369974882,1.024805527,-0.234230169,-0.030052457,-0.334437533,0.474128603,-0.604103675,-0.525725353,-0.220050622,-0.086138797,0.007289767,-0.418423335,0.170287588,0.279125398,-0.839664606,1.005472685,-0.411250091,0.184262426,0.279145432,0.157066279,-0.280725979,-0.388264859,0.905582033,-0.811614064,0.141544052,0.379051648,-0.259096382,-0.498428225,0.619035389,-0.041277506,0.85053466,0.050454305,0.038551962,0.238518355,-0.283499722,0.026795256,3.47E-18,Tumor
