X,GSM120468,GSM120475,GSM120477,GSM120478,GSM120481,GSM120484,GSM120486,GSM120487,GSM120488,GSM120493,GSM120495,GSM120496,GSM120500,GSM120505,GSM120506,GSM120508,GSM120518,GSM120524,GSM120529,GSM120537,GSM120541,GSM120543,GSM120544,GSM120545,GSM120551,GSM120555,GSM120558,GSM120560,GSM120562,GSM120569,GSM120570,GSM120571,GSM120573,GSM120597,GSM120598,GSM120599,GSM120601,GSM120604,GSM120625,GSM120626,GSM120627,GSM120630,GSM120632,GSM120633,GSM120637,GSM120469,GSM120470,GSM120483,GSM120485,GSM120489,GSM120492,GSM120494,GSM120497,GSM120498,GSM120501,GSM120503,GSM120510,GSM120512,GSM120515,GSM120516,GSM120520,GSM120522,GSM120526,GSM120528,GSM120532,GSM120534,GSM120536,GSM120539,GSM120540,GSM120542,GSM120546,GSM120547,GSM120548,GSM120549,GSM120550,GSM120552,GSM120553,GSM120554,GSM120556,GSM120557,GSM120559,GSM120561,GSM120563,GSM120564,GSM120565,GSM120566,GSM120567,GSM120568,GSM120572,GSM120592,GSM120593,GSM120595,GSM120596,GSM120600,GSM120602,GSM120603,GSM120605,GSM120606,GSM120628,GSM120629,GSM120631,GSM120634,GSM120635,GSM120636,GSM120639
647,-1.439166269,-0.950853317,-0.856815642,-0.889970114,-0.414801817,-0.615434424,-0.629200899,-0.816599527,-0.5671789,-0.562499767,-0.657241523,-0.907904096,-0.399835126,0.166914558,0.253370921,-0.513329983,-0.827722813,-0.788601562,-0.308420057,-0.861109685,-0.134484036,-0.629143263,-0.359622757,-1.006037251,-1.016217028,-1.072229452,-0.347435712,0.08367522,-0.40149774,-0.309583768,-0.957643522,-1.145048092,-1.280485568,-0.967784833,-0.398172511,-0.510654758,-0.648935293,-1.716487351,-0.751193676,-0.964630008,-0.733426603,-1.934487921,-0.68248691,-0.203949792,-1.415360693,0.00435025,-0.219144666,-0.387139355,0.271817237,-0.447761798,-0.50460666,-1.065883913,-0.088957573,-0.303317407,0.292517964,0.306552582,-0.409572368,-0.417554799,-0.038163441,-0.205760165,0.179468194,0.74647719,-0.399835126,-0.372797314,0.442865171,-0.351727903,-0.15949824,0.264987016,-0.643482498,1.159622681,-0.295524382,-0.069481172,-0.167524347,-0.427487727,-0.246421083,-0.426667107,0.022613904,0.393736393,-0.957175745,-0.528868269,-0.325236675,-0.499629083,0.301187989,0.708067471,-0.597367666,0.257444053,-0.203727055,-0.545171619,0.623044023,-0.436172736,-0.373856754,-0.038090618,-1.008989735,0.044997742,-0.399835126,-1.192947997,0.020801698,-0.207879813,-0.000592187,-0.356338619,-0.060096659,-0.383301589,-0.180171065,0.181085181,-0.608448879
694,2.553914204,2.988831192,0.895067499,2.195650832,2.227898975,1.026832659,2.254822779,1.319554281,1.026832659,2.277125327,2.193370592,2.013250975,1.026832659,2.021647149,0.752465921,1.574215244,1.396668555,0.782922946,3.667688715,2.246564368,0.721304133,1.026832659,2.285766681,0.14672712,0.904094983,2.516716847,0.763365918,1.304149881,1.363390765,1.795846485,2.181357302,1.86293871,-0.447729345,1.140105999,1.556393909,0.05705338,1.141259342,1.54781766,1.294708012,4.054949482,1.112124535,0.125196698,1.622901867,1.153220973,1.103263218,1.026832659,1.92958536,-0.878914772,-1.969706852,-0.376368836,1.516398908,-0.36688504,0.769162328,-1.048163904,1.07230202,-0.075572379,1.026832659,0.095489968,0.162978028,1.049090927,1.026832659,1.026832659,1.980437503,0.991852958,1.026832659,-0.207775542,1.026832659,0.572487034,-1.244540313,-0.264714654,1.026832659,0.761938678,-0.592821255,-0.615640114,2.292832641,-0.475858239,-0.185444036,-0.587904846,-1.603936412,1.07079873,-0.418900145,1.026832659,-0.729450112,-0.245175666,-0.461420595,3.24494784,1.933777768,-0.304325799,0.306835414,-0.557137025,-0.310508682,0.087173182,0.289890561,0.113699385,1.026832659,1.026832659,0.439388657,1.026832659,3.476282804,1.874334235,3.3112826,-1.293426383,1.248764814,1.610763185,0.915699388
768,1.073908257,1.453807463,0.616857518,1.051894453,1.610075479,1.524380599,0.790747957,0.795474523,0.611053748,0.752683052,1.459762256,1.096024319,0.305642508,0.851499512,1.066441593,1.126273553,0.668450212,0.736003607,0.883746824,0.816073503,1.360850048,1.421896464,0.599956477,0.787814126,0.850431044,0.858398502,1.00642256,0.851779171,0.780074367,1.747847034,0.604916338,0.786109981,0.955179007,0.271681191,1.032367776,0.413646536,1.085832374,1.404797929,1.186023958,-0.910262398,1.095746758,0.678997645,0.487356173,0.979590668,1.040873981,0.487712392,0.53542932,-0.260999779,1.016668689,-0.178788573,0.800031663,0.057917586,0.556279988,-0.629655533,0.745042286,-0.602133159,1.614286584,0.779376177,0.730752662,0.310785874,0.678997645,0.040891457,0.689545078,0.398029757,0.612839505,0.65061742,0.172859272,-0.459425613,0.651108204,-0.30506128,-0.652165298,0.536359706,0.351311907,-0.125253697,1.826722015,0.815337255,-0.796799433,-0.209467587,-0.133888418,1.160529122,0.703826123,0.082026773,0.705451224,0.054725588,0.405660332,1.139480816,2.41659081,-0.121938448,-0.289092143,-0.257689248,0.454046832,0.225799158,0.589526718,0.53650857,0.817669984,0.678997645,-0.457653539,0.809604426,0.534697394,0.615375897,-1.051734696,0.493731097,0.337226199,0.500472539,0.944806569
787,0.677696311,0.917045434,-0.00741055,0.462314784,0.681075799,-0.37994747,-0.034333473,-0.368965576,0.273840709,1.859946738,0.507656328,0.811925718,0.051098048,-0.049396194,-0.492814475,-0.439737182,-0.307341064,0.011873903,0.273881705,0.048097622,-0.632077322,-0.150522087,-0.537124493,-0.347501442,-0.219347315,0.241958796,0.33659735,-0.579745207,-0.34789686,-0.096747075,0.889459401,0.618995034,-0.663758574,-0.59008695,-0.378988838,-0.295136861,0.17141221,0.082536432,0.461357762,0.579970342,-0.800210005,0.242532361,-0.211561512,-0.536758233,0.577893955,0.080365199,0.43565979,-0.303322477,-0.978592892,-0.269934278,-0.575723547,-1.42974346,-0.765936954,0.159795636,0.104026693,-0.838153655,-0.839115244,-0.515782101,-1.69862956,-0.316576005,-0.108270166,-1.175605472,0.264082201,-0.699641023,-0.77441562,-0.483971602,-0.192206271,-1.207277167,-0.481678947,0.778609476,-0.008006361,0.125453129,-1.054314989,-0.357188596,-0.859590844,-0.781278242,-0.313401148,-0.625606903,-1.760108682,-0.549753207,-0.244326163,-0.417058775,0.345384397,-0.15167759,-0.201688834,-0.77428523,-0.556133888,-1.569066405,-0.581659052,-1.33403856,-1.022226712,-0.675836046,-0.950338577,-0.614790037,-0.727569171,-0.603743821,-0.3463202,-1.333257836,-0.529802561,-0.370278063,-0.586913642,-0.243820908,0.034844638,-0.046830069,-0.140931552
834,0.104657657,3.831070324,-0.194859899,1.383864367,2.06114247,1.027914178,2.072906992,0.113048591,1.143022449,2.757131534,2.902601049,2.090387921,0.853741381,1.11424109,2.639557719,2.450378544,0.160922219,0.547696571,1.192645031,0.579940902,0.938548284,-0.004938002,0.24675087,0.573452295,0.161412057,1.723935189,-0.728583213,0.647282924,0.513671125,2.652120972,1.407191831,1.512360404,0.901787269,1.301506828,1.270529897,3.333179096,1.992053587,2.319862182,5.401784468,3.201760918,0.888807067,1.914120195,1.190279209,1.696574803,2.30936023,-0.698524295,0.75522376,-0.852465503,-1.621730371,-0.787932872,1.092569201,-1.512194957,-0.885684157,-0.887251793,-0.697140355,-1.218208685,0.661044304,-1.021867305,-0.215617506,-0.089337163,-0.129671364,-0.898917104,2.176887004,-0.279136576,-0.429779341,-0.607643209,-0.271879522,-0.443449778,-0.969757269,-1.293853003,-0.700945358,-0.259441714,-0.80211853,-0.427246217,2.842284551,-0.441837248,-1.059212601,-0.558075745,-0.955202594,0.148313471,-1.716803035,0.312196743,-0.822239972,0.397999634,-1.088928627,3.257263392,0.157087283,-0.211832683,-0.84711965,-0.681789615,-0.511315344,-0.173206104,-1.014772923,-0.272913178,-0.071312409,-0.820921148,-0.458254071,-1.378254705,-0.532902789,0.482619482,1.837304746,-0.338894324,0.527320781,1.586105379,-0.988006155
872,0.48347029,1.790218777,1.575884933,1.665852762,1.611574549,1.658764833,1.469487611,0.053668483,1.427081146,1.076558825,0.966284305,0.184459587,2.37675027,1.086457766,1.390888187,1.017144391,1.697322549,0.874240305,1.140559855,1.811406942,1.257752299,1.44111568,1.761432473,1.169787608,1.126587798,1.57609321,1.146823854,1.23543753,1.320568201,1.505083814,1.789047313,0.234598167,1.289216992,1.950818001,2.133042191,1.17186923,1.301819769,1.372966602,2.018914249,0.845175461,1.601547845,1.188721501,1.691953966,1.10087987,1.864030459,0.603871809,0.55918671,0.427275434,0.902610989,-0.148983302,1.549244929,0.188763879,1.404942755,0.085545881,0.631656574,0.39529876,0.443764412,1.396245918,1.984512604,0.39281628,0.591649864,0.935314421,1.834001136,1.787091562,-0.059277997,1.103540104,-0.245350599,0.772596824,0.564687525,0.277915257,-0.363997983,1.497082801,0.440280023,0.16292803,0.396039551,0.671522495,0.297726802,0.237155132,0.851580245,2.377299195,0.002616696,1.216639643,0.45402507,1.659223023,0.389196187,1.085125545,2.544777815,0.875966866,0.386304882,0.099469811,1.36205884,0.723905834,0.468049717,0.991992106,0.25757614,-0.259322838,0.052268259,-0.12851866,1.613925363,1.222459611,0.303932495,1.598121252,1.24654151,1.014404477,0.402033966
884,2.197388112,1.324245392,2.332616315,2.07692735,1.746647177,2.269650393,1.307170006,1.014748007,1.726983663,3.026001416,2.62115436,2.22083042,1.388679507,1.740656899,1.557773907,2.566263252,1.59833743,1.234443146,1.388679507,2.033411019,1.092370419,2.022528542,1.268200213,1.047308866,2.103478085,2.197911219,1.396145798,1.325753622,1.967167196,2.251564901,2.396933106,3.176949742,2.815347311,2.986050961,1.693152245,1.404473347,1.388679507,1.632396144,2.42224676,0.833936133,1.593594886,2.162232089,1.533767148,2.124462109,1.388679507,0.835665374,0.847342057,0.491517322,1.504453026,0.803606231,1.935684095,0.365991654,1.912849785,0.59687447,0.791144707,0.654918584,1.388679507,0.765362019,0.672982446,1.310087988,1.877608576,0.765713455,1.09082238,1.285674058,-0.278938382,0.764659992,1.05399431,0.45209659,0.661312616,0.278838678,0.149599056,0.658551642,1.595650723,0.063281103,2.997795584,1.909660431,0.132422295,0.713365379,0.735823683,1.647862592,2.019931628,1.544189528,0.166171541,0.485991925,1.036370934,1.790333636,1.009048918,1.285174622,1.311964931,0.849052299,1.690776731,1.437162539,1.600206539,1.388679507,0.893779501,1.0122764,1.026444801,-0.315585917,2.334816609,2.039840408,1.052696741,0.877450946,1.288147839,1.388679507,2.239924425
917,1.848558397,2.358643918,2.523010906,2.542372569,2.69637017,1.50714611,2.084972191,1.457961289,2.634112671,2.173240811,2.418195602,2.065910187,2.553878713,2.364040108,2.963808949,2.510735624,2.352535783,1.713342859,2.648471578,3.224491085,2.471230425,2.217888462,2.158986847,2.074177433,2.410479487,3.157222688,2.481204226,3.134179531,2.231588907,2.28760333,3.17353863,1.49858358,2.729924345,3.756467972,2.876375436,2.26257726,2.582294947,2.28795765,3.548163501,2.144270214,2.059111208,3.402688574,2.901145852,3.647892575,3.398866703,-0.231096566,1.206820966,-0.70126194,1.590122492,0.179981625,2.661550749,0.132742002,3.556465854,-0.210941628,2.450577377,-0.433714966,0.385665876,2.585384693,1.095988303,1.228097911,0.947734962,0.180218245,1.530615785,2.389020572,0.907562146,1.827770568,1.192808856,0.076835623,2.054830517,0.405398631,-0.621855744,1.672475484,1.289722394,-1.122685639,4.062042593,1.95863242,-0.076433891,-0.874289157,1.530038955,3.453871322,1.302954664,-0.243324183,-1.755935882,2.713594997,-0.095578969,3.04800377,1.449005717,2.034380337,0.546004357,1.144985986,2.249179915,1.9603267,1.718610438,1.157499219,1.490451963,1.055475756,1.496134694,1.33974977,2.667026014,3.2616288,0.523443769,1.93064221,1.918882046,2.248664293,2.888329334
984,-2.949871056,-3.304058163,-1.263976905,-2.687448614,-1.699472121,-0.143735324,-1.863953814,-0.726140137,-1.009278739,-3.639703511,-2.652613534,-2.625170852,-2.114399462,-1.358922051,-2.449287854,-2.053448698,-1.699472121,-2.104925943,-3.161602837,-1.755929753,-2.324988242,-2.966873603,-2.240589869,-3.484433959,-1.441588195,-3.01978144,-3.876321809,-1.785437844,-2.732012081,-2.483788169,-3.453721311,-1.614393538,-1.775601134,-1.584433858,-1.861172873,-2.977606901,-1.805949216,-2.642549562,-3.155931385,-2.146240404,-1.539544405,-2.466465077,-3.108646117,-2.170216341,-3.099785962,-0.481249837,-1.643014488,0.334445286,0.28133823,-0.794562951,-1.262665515,-1.535933475,-2.277453249,-1.021203418,-1.699472121,0.60976299,-2.104756644,-1.310201387,-2.374368071,-1.008625157,3.265273983,-0.063976179,-1.699472121,-1.04325747,-1.374425945,-0.658768481,0.083053523,-1.388439457,-2.458987664,0.487767034,-1.699472121,-2.664434035,0.703285306,-0.319701458,-1.699472121,-2.019552914,-0.034891569,-1.255750139,-0.152271045,-1.301497028,-0.389829964,0.934654376,-2.265594364,-1.004663563,-0.889745126,-2.555393656,-1.699472121,-2.354402768,-1.608947416,-2.287430293,-2.447630581,-0.154622335,-1.414006613,-1.028308699,-2.430901703,-0.660426023,0.721050107,0.487700299,-2.002299683,-1.501776815,-2.521385455,-0.825807377,-1.699472121,-1.699472121,-1.453018239
1012,-0.371692428,-0.910799232,0.094702252,-0.099498719,0.079123862,0.148739572,-0.315944088,-0.226344986,-0.4027025,-0.492509918,-0.313543046,-0.40302008,-0.807826962,0.557774539,0.662043662,0.332475563,-0.015886977,-0.383027687,-0.617170347,-0.391027154,0.141304164,-0.375849916,0.090385658,-0.390916565,-0.287064075,-0.396791728,0.10246747,0.469335104,0.051297659,-0.116566148,-0.507043121,0.129296608,-0.184532366,-0.011182214,0.108879328,-0.179238605,-0.028728723,-0.108073266,-0.61308334,-0.117594772,0.077382917,-0.585456408,-0.659165428,-0.767094821,-0.638653096,-0.358095753,-0.077826197,0.002697496,-0.241964882,1.060461944,0.023522262,0.05663315,0.566629812,0.338140585,0.091491355,0.8212022,0.123298813,0.340859266,0.269405921,0.045492019,0.270910505,0.80515703,0.05663315,0.027284444,0.239131545,0.344699056,0.05663315,0.035843167,0.233517126,1.021625311,0.583014428,0.362928203,-0.154703789,0.217013451,0.8400543,0.536139507,0.505005394,0.084248025,-0.203221867,-0.014697159,0.483886576,0.180136497,0.395695349,0.291722535,0.584583078,0.810842878,-0.137136262,0.291795275,0.899287105,-0.264912279,-0.174350904,0.181124745,0.101464696,-0.135048582,0.363312187,0.531154118,0.354407697,0.801857008,0.243968398,0.24780549,-0.509883638,-0.337575739,-0.103275764,0.279375066,-0.046260889
1161,-2.474048783,-2.306646995,-2.183287373,-1.374576177,-0.834166955,-1.096262958,-2.553843955,-2.844199678,-2.052277109,-2.939725165,-1.096262958,-1.732740725,-2.082690531,-1.096262958,-0.565502908,-2.237949276,-1.096262958,-1.022812807,-1.096262958,-1.096262958,-0.642160394,-1.096262958,-1.061333733,-0.722383359,-1.458062477,-1.096262958,-1.18445713,-2.014208828,-3.324426456,-2.466676094,-1.927782518,-3.621340395,-2.927100252,-2.132285926,-2.042366048,-0.562780683,-2.731529393,-1.238496445,-2.41310715,-0.063270924,-2.32460419,-1.096262958,-1.16708698,-2.300376325,-2.195478363,-0.093906989,-0.953203213,-0.751109623,-1.924059432,-0.124432698,-3.163906655,-0.65660795,-0.27732973,-0.502555243,-1.096262958,-0.910176229,-1.096262958,-0.989240131,0.159885251,-1.407846288,-0.469866661,0.089769307,-0.476027919,-0.811835473,-1.096262958,-1.085019891,-0.404673454,-1.444536718,-0.444808344,0.435857385,-0.145630345,0.729485236,-1.57805122,-0.988847725,-1.096262958,-2.680685526,-0.5108194,-1.251268537,-0.572027957,-2.372390163,-1.681908968,0.105511109,0.289486338,-0.665975181,-0.641640632,0.187652097,-1.096262958,-1.207340137,-1.04338595,-1.717574105,-0.677293061,-1.222045018,0.264099202,-1.967181795,-0.747837482,-1.096262958,-2.08846794,-0.221857767,-2.527438652,-1.840169865,0.089233437,-0.874760036,-0.788916044,-1.096262958,-1.096262958
1202,0.419116455,-0.043418482,-0.092986618,0.437656648,0.009137438,0.126276233,0.08298908,-0.005243293,-0.080209668,0.724732532,0.625553027,0.7766789,0.495305811,-0.235227238,0.060815092,0.240396568,-0.027080835,1.172844216,0.685108243,0.718685756,-0.599039635,0.142356846,-0.42854294,-0.349143673,-0.071131999,-0.38759071,0.35643934,-0.817542477,0.110531704,0.110465157,1.267643191,0.525884365,-0.128505918,0.122376213,-0.026723491,0.762025709,0.559615399,-0.092895685,0.014164196,1.162599026,-0.168922986,0.915597107,0.195340906,0.60744883,-0.466073597,-0.220060614,0.618733958,-0.155129425,-0.220730465,-0.255752124,-0.03018794,-1.212599238,-0.602280125,-0.539110336,-0.446329039,-0.670426259,0.429966422,-0.593266968,-0.265427419,0.178505293,-1.68076005,-0.582091667,0.032557451,-0.604378403,-0.168591112,-0.653687705,-0.192664924,-0.546880209,-0.643514672,-1.184782904,-1.221380894,-0.881832166,-0.700383684,-0.73468266,0.086995438,-0.094963351,-0.553079124,-0.730882074,-1.177094265,-0.20904195,-0.067667763,-0.202368118,-0.21240092,-0.323978714,-0.180732097,-0.699178115,0.151986719,0.067797238,-0.014664554,-0.658010823,-0.234427838,-0.824502973,-0.087223428,-1.281623147,-0.174580366,0.19353572,0.090258927,-0.355060583,0.081877359,-0.411109847,-0.500065046,-0.220214038,-0.333208035,0.191892629,0.455167517
1240,3.239614003,4.30026456,2.395567672,2.739019776,4.976190509,2.066985536,5.628302727,3.299580764,3.264366837,3.940616062,1.402092679,2.90678326,3.023520548,1.827781322,2.845489255,1.639767384,2.620516494,0.026679251,4.180802823,3.013568468,1.787071977,2.208372627,2.201909468,4.157580713,3.117393394,0.806961689,-0.146666924,2.238171968,2.880636557,2.612632265,5.288943726,3.138430768,0.759695285,3.910994479,3.90260816,0.663623735,2.388362779,1.626994832,0.42210861,-0.082426779,2.683451495,2.965621465,0.252210045,3.023242283,2.279819148,-1.071120172,-0.391734914,-1.216269407,1.498847481,-0.730074277,2.220016061,0.767008453,-0.517588523,2.640054123,3.597808584,-0.150833185,-1.428458889,0.105353763,0.158564373,1.689617642,3.70531504,-0.90303193,0.986779565,0.671409008,1.353126805,1.837511331,3.503807372,0.055556924,-2.358226068,0.105118599,3.840872326,0.495586646,1.374708856,0.52735563,3.412451376,1.364711233,4.138137072,4.004613178,0.850691915,0.411880536,-1.159998986,-0.395362441,-1.680961618,-0.130836908,0.275556218,1.912011883,2.331701122,0.964313209,1.041061822,1.759332072,-0.325908487,1.41852389,-0.032233884,0.875221772,0.932203544,1.664692513,1.480436331,-0.382486015,0.55614979,3.013487376,-2.134821727,0.629491184,2.400259415,2.957132574,2.786176565
1289,-3.207643778,-2.37702315,-2.760513331,-2.553788891,-1.828442851,-2.032520139,-4.209547541,-2.150879611,-2.037793733,-1.800059843,-2.54384205,-3.613856792,-2.340447538,-2.024378739,-2.85039404,-2.186099241,-2.644366762,-1.472581454,-4.022627567,-3.147572928,-2.212279175,-3.657932491,-2.733716604,-1.386436624,-3.185048449,-4.1839084,-2.933583768,-2.540710382,-2.402658968,-2.477708167,-3.139388063,-2.44702773,-1.834424274,-2.64171262,-2.749753618,-2.25317632,-1.249885144,-1.763207265,-1.550627968,-2.846863689,-2.704781647,-2.062418876,-2.483241971,-2.575407998,-2.028710175,-2.219672551,-3.295410873,-1.812343611,-3.13781315,-1.60325125,-2.881134106,0.009927059,-1.796312849,-0.496998255,-3.380888117,-1.285518832,-2.276841149,-2.882259178,-0.870764411,-1.855861061,-0.323030268,-1.877028304,-2.079691919,-2.052028982,-1.876371873,-2.571174292,-0.604434641,-1.001712484,-1.120847403,-1.244466673,0.304063331,-1.749738448,-1.464413345,-0.081263865,-2.953539404,-1.83298276,1.212253882,-2.382144256,-1.172625516,-2.107946041,-2.07179979,0.411601727,0.092877308,-1.670775502,-0.694686187,-1.754018989,-3.129655307,-1.874819071,-0.095868097,-2.149608679,-1.315336811,-1.454990796,-1.940650022,-1.661416576,-1.745219868,-3.102287884,-0.966470067,-1.854451835,-3.175088213,-1.683380964,0.182212035,-2.235432491,-2.322180513,-2.133425928,-2.235440914
1477,-2.601120337,-2.759919393,-2.541843912,-2.208533249,-1.958411032,-2.424306079,-2.438592762,-2.436539654,-2.320047558,-2.845176946,-3.83472067,-3.36862986,-2.622451832,-2.356670937,-1.874223008,-3.166229507,-1.971074537,-1.937332805,-3.587003716,-2.373951571,-1.814074577,-2.359341564,-1.72658571,-1.671455572,-1.916445977,-2.684467695,-1.812695472,-1.80973711,-2.713772,-2.590088613,-2.488098023,-2.942917668,-2.787571095,-2.323630023,-2.259340527,-1.230799424,-2.782425551,-2.38490691,-2.654084181,-1.650949537,-2.657321323,-1.673650489,-2.293353928,-2.687285388,-2.865503921,-1.368274086,-2.841687362,-1.55409442,-2.706377011,-1.418219676,-2.291992852,-0.957124901,-1.860079168,-1.545690967,-1.769279088,-0.827011945,-2.340335531,-1.877367388,-2.386653955,-1.940939527,-1.469562185,-1.883175562,-2.130036147,-2.23322357,-1.907262681,-2.291596312,-0.917216877,-1.23003782,-2.015707798,-1.434938435,-1.143982281,-1.480803373,-2.365458137,-0.504776589,-3.120107095,-2.808061802,-1.691900328,-1.096625403,-1.555362935,-2.674700336,-2.182356234,-0.851325083,-1.56865898,-2.411697737,-1.673716421,-1.597074659,-1.98528107,-1.365845611,-1.780205542,-2.43809112,-2.245773332,-2.562217528,-2.168286049,-2.147723689,-1.369053757,-1.731853922,-1.722140302,-1.251018564,-2.827630045,-2.068842981,-0.797745763,-1.97721916,-1.82001553,-2.488221521,-2.09627021
1513,-1.340822037,-2.178247425,-1.197583642,-1.567158192,-2.167785247,-1.070940158,-1.830829286,-1.684937701,-0.533303015,-3.356149264,-0.754653582,-1.10688095,-1.145885347,-1.77412907,-1.919716275,-1.682610878,-1.67375418,-0.567854243,-2.031000056,-0.591792645,-0.750810532,-2.096211831,-0.431207521,-0.606296996,-0.836652072,-1.353648548,-1.476588663,-1.21734499,-1.195570233,-1.657652647,-2.204479065,-0.17336739,-0.90384025,-0.64073891,-1.150330425,-1.692174729,-1.295098873,-3.010970983,-1.547490375,-1.653896826,-2.174834214,-0.988737746,-2.081121067,-1.965439622,-1.194173509,0.046550048,-1.689779871,0.259727669,-0.643807908,0.88782233,-1.038108266,-0.085334586,-1.137659177,0.065381327,-1.293170265,0.801913311,-0.657891284,-1.814624423,-0.482727761,-0.553373683,-0.844719087,-0.360305159,-0.096872598,-1.158280806,0.084807833,-0.828445827,-0.982496387,-0.241555997,-1.058348973,-0.822421076,-1.508632597,-0.855553857,1.096299564,-0.496714757,-0.998253137,-0.883795222,-0.634462026,0.643397314,-0.490735869,-1.162039529,-1.579162975,-0.336039885,0.751883633,-0.524232787,-0.685013965,-1.349419174,-1.237004031,-0.054146456,0.050087807,-0.881584648,-0.06146228,-0.972612523,-0.481627385,-0.025833377,-0.113394426,-0.830323876,-0.458309232,-0.578890809,-1.247397715,-1.364153941,-1.22869184,-1.230098908,-0.918356824,-1.139831586,-1.693277802
1514,1.86166606,0.855551458,0.965119144,-0.079017382,0.553671947,0.310391948,0.242707373,0.655372343,1.10059907,1.139049509,1.218405944,0.770981851,1.747932611,-1.03517096,-0.500534652,0.45796062,-0.080519202,0.455157228,1.239843418,0.732871085,-0.435392342,1.681864707,1.017204221,-0.303489652,0.655505552,0.78447947,0.311588085,0.048883044,0.776422062,1.015665366,1.488141419,1.055208752,0.037806571,0.94258204,0.476226046,-0.928979049,0.959313797,0.693303824,0.411037141,1.134117128,0.300049995,0.866632303,1.573256162,0.68258833,0.340095148,-0.005038863,1.280727164,-0.665828321,-0.096001574,-0.943476383,0.625071046,-0.976758046,-0.005278455,0.029307062,-0.497860895,-0.788646518,-0.847596108,-0.082016902,-0.105219252,0.491547366,-0.356283719,0.135002395,0.32467646,-0.317974134,-0.197925472,0.447969487,-0.413437324,0.198070886,0.437336559,-0.250193174,-1.017780109,0.264710653,-0.245402833,-0.553072955,0.678483729,-0.249598074,0.180746743,-0.364125043,-0.128856446,1.727071727,-0.214153218,-1.128025293,-1.05430968,1.210176578,0.184706408,0.069554127,0.254577876,-0.646406267,-0.966633717,0.026201551,-0.283316553,0.030484745,-0.640185106,0.414357438,-0.543134988,-0.03969959,1.261085834,-0.849162862,0.699159065,0.004165202,1.048631331,0.393704537,-0.237810532,0.248642625,0.502346312
1539,-0.4206719,-0.709106963,-0.04937448,-0.241026094,-0.513792397,-0.456753003,-0.267773221,0.197364949,-0.295584672,-0.67828017,-1.053070581,-0.265541575,-0.172139972,0.211464612,-0.044027804,-0.60419541,0.036792883,-0.045130049,-0.022812292,-0.362567271,0.008651085,-0.52871452,0.136250331,-0.447944639,-0.34041173,0.332090703,0.635350014,-0.157287148,-0.47049433,-0.429451205,0.215769954,-0.130935388,-0.15694442,-0.243654606,-0.421730589,-0.219101378,-0.170506195,-0.565889805,-0.105108416,0.783128638,-0.244594414,-0.457874345,-0.061087034,-0.114785501,-0.370997317,0.779400256,-0.295748382,-0.663006686,-0.303243271,0.572552838,-0.009712987,-0.870785718,0.209185089,-0.016590654,-0.314003312,0.178031136,-0.094457861,0.201623329,0.310441826,0.211120679,0.909913775,0.054296779,0.248802043,-0.134507673,0.387990285,0.478010095,0.514218083,0.362143889,0.487959418,-0.032127962,0.672694322,0.326723989,0.441764363,0.343844639,0.027628682,0.040727472,0.425316348,0.726276076,0.234952019,0.122700759,0.356646469,0.484878477,-0.027410904,0.029324039,-0.057425769,0.462731237,-0.723905011,0.85782734,0.44402374,0.409304747,0.127176131,0.060373643,0.188703326,0.391422842,0.105406595,-0.268253078,-0.268532127,0.266974419,-0.178819102,-0.243829461,-0.0889299,0.064839449,0.381850819,0.311822437,-0.192364622
1569,-0.519199791,-0.745583998,-0.710313296,-1.168934428,-1.487885538,-1.128728252,-1.141652951,-0.769628033,-0.550928895,-1.897841077,-1.321533261,-1.902375056,-0.93641834,0.654105245,-0.026853358,-1.434518148,-1.200526118,-0.383594856,-1.487664387,-1.5478427,-0.58585762,-0.550958117,-0.872518823,-0.959240629,-0.69191073,-1.414916243,-0.055317935,1.38276456,-0.648401694,-1.011682437,-1.520364035,-1.375537579,-1.570495977,-1.557620513,-0.628700297,-1.414206852,-1.33591596,-0.630796546,-2.129281933,-0.647336808,-1.401440915,-0.087693644,-1.706294153,-1.287810671,-1.797780564,0.077862026,-0.957378186,0.840638677,1.729785337,-1.133816633,-1.161161371,-0.140752863,-0.665586892,0.260535847,0.04069255,-0.628343754,-0.719727894,-0.041315459,-1.132023809,-0.491209796,1.067753537,0.237622438,-1.334790249,-0.25097858,-0.022987699,-0.321680149,0.708294221,1.80644416,-0.301139832,-0.542080939,0.651549198,-0.091679789,-0.317900671,1.713544466,-2.124672821,-0.182272354,0.03409169,-0.716101743,0.450746307,-0.909453668,-0.665789164,-0.534988509,0.999064423,-0.759436388,0.234997626,-0.952970797,-1.3007266,-0.101747444,-0.46265561,0.423082817,0.345302158,2.202334228,-0.257986819,1.724629922,-0.179146641,-0.628522026,1.971688957,0.036098118,-0.106473179,-1.445223186,-0.297181404,0.401335022,0.993810027,-1.118559158,-0.908586626
