,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,Class
GSM153022,9.086422482,3.771615048,2.331388602,-1.278635303,1.287697097,-0.453921577,1.669859657,-0.546247226,1.443611734,-1.377675976,0.22429046,0.865231298,-0.714142174,1.027385998,-1.864270446,2.093243522,0.171877419,-0.020593031,1.536362249,0.431191728,0.104882508,0.886989963,3.842928261,-1.380220532,1.591483291,-0.779068659,1.085306756,0.561163098,1.077985043,2.07318908,0.395740035,0.594398786,-0.9243311,-3.731036307,0.31538928,2.668189859,1.47207403,0.792662431,0.252903679,0.387203447,1.174385439,-0.619352209,-2.614381825,-0.019862378,1.019861471,-0.24820654,0.747672597,0.297687993,-0.456298342,-2.331619034,-1.101675511,-1.505113515,-2.034568682,-1.223197155,-0.315648023,2.125367486,-2.32613954,-0.440293554,-2.519033169,1.799666075,0.828791296,0.795663976,0.904776927,2.769635377,-0.21587052,-1.397590483,0.74947678,-1.192804524,0.94726332,-0.664571846,-0.37811879,0.070738994,2.043153691,-1.107189012,-0.585228796,-1.030350643,2.102533317,-0.636086855,0.347023443,-0.116375027,-0.362354725,-0.8879767,1.105565366,-0.065694843,0.186309851,-0.837187384,0.98927973,-1.221332849,0.485309079,0.312325189,-0.119426874,0.423007416,0.172783427,-0.954910785,0.364159949,-0.003211559,1.130570491,-0.95401745,0.447015463,-0.706820448,-0.016071041,0.942978875,0.167022254,0.336720444,0.468880722,0.032588735,0.811142729,-0.698611178,0.436845838,-0.403433301,1.063689768,-0.040127057,0.480859922,-0.276869815,0.304967043,0.680073116,0.518563835,-0.052782749,-0.208716829,-0.443694205,0.500892871,-0.493975944,0.098928629,0.08642736,0.37347303,0.288535583,0.698892804,0.328192223,0.501401454,-0.081668843,0.059322459,-0.288882624,-0.26919943,-0.467082761,0.362566589,0.428642766,-0.222760347,0.253078009,0.170125775,0.074974844,-0.210391392,0.302239658,-0.120477789,-0.262595166,0.660808015,0.029374235,0.338459357,-0.411506255,0.085290315,0.211579818,0.365301147,0.099942502,-0.31561708,-0.236472583,0.280126765,-0.036248951,-0.216375978,-0.013077706,-0.097023908,-0.071619708,-0.259003958,-0.112273453,0.003757346,-0.080793946,0.156028411,0.070054761,0.098013796,2.72E-15,Tumor
GSM153023,5.585644447,3.262645746,-0.275594177,-0.664274616,-1.188485549,-1.67409326,0.561731299,-1.139015315,2.734348905,-1.724807167,0.452798367,0.332382637,-1.910415514,1.969970528,-0.897075469,3.041358721,-0.134130371,0.394393094,-0.61243325,-3.483219214,2.025605948,-0.597381552,-0.668819368,1.812138865,-1.027522227,-1.615969271,-1.410007886,-1.399004601,-0.02211881,-0.482056304,0.984899262,-0.79136275,-2.229569946,-2.047653041,2.807968029,1.391454246,1.324905998,-2.363653789,2.859390981,0.403647047,-2.865152051,0.324982251,2.185763759,1.608533014,-0.462735613,-1.655403505,0.871180592,0.888270174,0.705105707,1.734251828,2.532160091,-1.78084237,-1.205571216,-1.865457494,-1.481153122,-0.612971623,-0.103926412,2.929896657,-0.466519391,0.281853686,0.407062271,1.135663887,-1.694244062,0.21812433,0.101741506,-0.806702561,-0.864339237,0.120010575,-0.285833136,0.374359557,-0.635751395,0.97413561,-0.845465077,-1.717516436,-1.159842918,-0.340462223,-0.708218848,-0.11323478,-0.079879667,0.548412527,0.074573297,-0.434269937,0.377768396,0.52094554,0.965327048,1.114287027,-0.053138721,0.247409449,-0.879539106,0.177531187,-0.588358657,-0.531404942,0.111820001,1.328722904,-0.55100374,-0.351528946,-0.468764094,0.712454739,0.052760434,0.692597386,-0.458628884,1.32191338,-0.456802133,0.385842431,-0.051487938,0.243852326,0.634886407,0.742269447,-0.254958207,0.181921482,0.156443946,-0.125725349,0.151785826,-0.57519956,-0.698077497,0.830405414,0.06251014,-0.199258155,0.717575302,-0.547625681,-0.366067408,-0.043953961,0.093012332,-0.26211189,0.241180039,0.02660187,-0.085939056,-0.730128181,0.579361331,0.357186655,0.825592054,0.955719112,-0.135447486,-0.641865413,0.040242161,-0.494122939,0.208289036,0.059719213,-0.376760131,0.37127618,-0.036096076,0.024103183,0.690191153,0.741362199,0.602615778,-0.041645149,0.358626491,0.204337373,-0.13562851,-0.010172721,-0.219459236,0.152693907,0.100778834,-0.230648609,0.106338695,0.20685368,0.140928122,-0.029875181,-0.164191042,0.121924854,0.127521913,0.012194223,-0.210918937,0.069104092,-0.22212444,0.158250482,-0.183848984,2.68E-15,Tumor
GSM153024,8.633934233,7.653392734,0.411205827,-2.313435957,2.620312881,1.387639497,-3.176618559,-2.47124743,-0.519815684,0.119740561,1.269672764,1.545241173,-2.082259475,0.704114827,1.632296368,-0.642656541,-2.21052813,1.192939798,1.435325641,-0.421739582,0.054741702,0.312676886,-1.451728835,0.580799952,1.483294702,-1.144710562,-1.917207887,0.261244992,0.87120478,-2.76816007,-0.319950474,-0.811896635,1.131154865,0.775707238,-0.601874336,1.36389396,1.161426279,0.316010272,1.098027173,0.277796831,-1.130111915,0.9728241,-2.637873363,-0.776827385,-1.132422287,-0.186823237,1.915128293,-0.181191892,0.99527254,0.556167829,-1.456168272,-1.746702409,0.182886011,-0.790554691,-0.510841248,-0.376498873,-0.145748878,-1.247472949,-0.187066279,0.327002979,0.181242951,0.654586128,1.79530706,-1.02083352,0.282640706,0.468284467,-0.884436808,-0.100884206,1.217939123,-1.01276379,1.10072601,-0.96897986,-3.164868564,1.362626995,-0.761006952,0.624118288,-0.764984159,1.222658739,0.30559155,-0.947800115,1.3725627,0.089709587,0.499327282,0.547752578,0.699472317,-1.026310549,1.597687052,0.452788327,-0.128703738,0.599741007,-0.633862381,-0.304567168,-0.368050344,-0.230637681,0.735925861,-0.927890055,-0.478526486,-0.112600432,0.926248826,0.411203405,0.207043899,0.846141746,0.14308658,0.208266603,-0.728495915,-0.179483073,-0.177356785,0.038621036,-0.453165249,-0.436014607,-1.182411317,0.876494774,-0.343867824,-0.668021495,-0.55628943,0.703365096,-0.876179158,0.682887712,-0.449766665,-0.906519694,0.282491817,0.247831965,-0.094827496,0.825257347,-1.19254139,1.039260471,0.77486176,-0.543307012,0.739582128,0.382062542,-0.457404651,-0.19345184,0.851007194,0.172938719,0.109251549,0.342386566,-0.693329271,0.759348306,0.330685517,0.180100541,0.068192593,0.014533122,0.242214254,-0.507311657,-0.006763098,0.303660481,-0.150569748,0.279472169,0.23515076,0.421338211,0.007348719,-0.433508288,-0.218353826,-0.143713275,0.107284709,0.182868748,-0.474219531,-0.10071126,0.058266613,0.085917051,0.118308545,0.130958,0.44617785,0.186341599,0.299472131,-0.260014451,0.015100637,3.63E-15,Tumor
GSM153025,-4.793502081,-1.844136626,1.044274619,0.11214159,-1.041695306,-2.688862463,4.573867029,-3.332435199,-1.365124093,-3.487979617,-0.334996071,-1.568537268,-1.20576911,4.472034056,-0.711303146,0.769215151,2.696508526,-1.902838156,-0.097333365,-1.788854864,4.485896783,-1.218175784,-2.236615082,-0.364603377,-3.036874921,-1.112573363,-0.681308957,-1.053863155,3.314416412,-0.245483657,3.763834165,-0.149486781,-1.999604664,1.012272562,0.122007334,-2.244154136,-1.884900146,2.096670239,0.33591082,0.212175046,-0.306325088,-0.195760475,-0.708649095,-1.062685919,0.52234695,0.15491489,-0.447065917,1.211108029,-0.77441921,-0.68819009,-0.928088298,1.987888946,-1.339011186,-1.686191113,1.4052085,0.355563329,2.118186442,2.556195619,2.248158978,0.00055202,0.162074004,0.517515585,-0.652717791,0.675822187,0.050579364,-0.035255787,1.285407562,-3.113220053,0.939951398,-0.612554457,0.273457544,-0.533092889,0.580638257,0.184782806,0.03269214,0.544351918,0.342328819,0.284933362,0.886167906,-0.70407754,0.165513348,0.015863881,0.318161322,-0.131340495,0.384673016,-0.025783065,-1.144257562,0.06936293,0.721479046,0.836316254,-0.104187328,0.434221343,-0.142080889,0.348238958,-0.047172456,-1.072720236,0.730041219,-1.190032958,-0.221080702,0.55631536,0.941285145,-0.684863025,-0.094232733,0.942005484,-0.37368848,-0.385240755,0.054625557,-0.925845501,0.170543987,0.726463656,-0.861314578,0.91922682,-0.580153727,-0.426183635,-0.48502171,0.011260244,-0.297185642,-0.024069406,0.016167949,-0.096045997,0.945581839,-0.090115178,0.641272719,-0.320812016,0.077568065,0.392216669,0.256902167,-0.326015455,-0.465763079,0.142993614,0.162234744,-0.285903064,-0.13075023,-0.21782995,-0.02213461,0.494174732,0.131016273,0.037463723,0.470562332,-0.618745317,0.030133366,-0.195656783,-0.174913036,-0.433818761,-0.453355678,0.056832679,-0.103707105,0.5132452,0.232535705,-0.278461795,0.147205174,0.169629837,-0.249083049,0.012342339,-0.186393084,0.198824619,0.218846984,-0.145421267,-0.2572422,-0.007305412,-0.127474987,0.012390641,0.038430527,0.171158761,0.112215748,0.222623289,-0.004539787,7.29E-16,Tumor
GSM153026,-4.549603998,3.245070378,1.557238759,4.948655814,0.414537558,-2.075695216,-0.528648692,3.917754216,2.265645716,-1.854617037,1.359563882,1.634121474,0.201121838,1.17589604,-1.134578303,0.807637213,-1.715984795,0.44118529,-0.04681081,0.338190151,1.772336925,0.32214353,-0.079607519,1.725654045,-1.13711589,0.695326826,-0.380908817,2.149431235,0.392691983,0.088843028,-0.033961522,0.078865498,0.74260808,1.608013747,0.009954702,-0.26752214,0.353119694,0.141400256,-1.743853382,-0.024287876,-0.748847409,-1.3867664,-0.51530187,-0.691179906,-0.098503496,0.924641905,-0.908837775,1.092309332,0.239427118,-0.312242102,-0.002941285,0.053758506,0.960074831,0.560033795,-0.251764082,-0.763791235,-1.149644035,-0.209861708,-1.166981543,0.198593157,-0.617332108,0.357628352,-0.890969391,-1.051924507,0.666610054,1.166003655,1.656456456,-0.258602289,0.825539635,-0.289850678,1.666027851,-0.560765961,-0.261259517,-1.223940709,-0.803681023,0.454783817,-0.344359225,-0.972019031,-0.97303174,-0.290548411,0.48321739,-0.116680728,-0.034210713,-0.11220276,0.018169636,0.316877092,-0.418394102,0.565204771,-0.236648927,-0.669423361,-0.594810137,-0.847342592,0.383988528,1.567687515,-0.287052953,0.16812274,-1.363831711,-0.189783116,-0.007415556,-0.607929971,-1.576536234,-0.391146794,-0.840853741,0.657585744,0.41022635,-0.806482591,-1.10466237,-0.081071005,-0.625616486,-0.464765297,-0.8510368,-0.162274159,-0.231606527,-0.436183995,1.511632006,0.665523536,0.61323262,-0.646606395,-0.483019453,-0.172704245,0.400951404,-0.016982742,-0.123659259,-0.44562083,0.403879246,-0.078771379,0.225296624,0.36048837,0.860118053,0.564695937,0.207823672,0.349619015,-0.011617959,-0.007094151,0.363821485,0.435692026,-0.309605573,0.173416813,0.393913502,-0.805910075,-0.93413286,-0.200938898,-0.975820991,0.14801319,-0.221657106,-0.506126038,1.204499396,-0.35800173,-0.052681954,0.092792257,0.541366,1.226311167,-0.354894493,-0.229425403,0.327491315,0.388933619,-0.037706623,0.710246912,-0.078648803,0.064412641,0.148009867,0.771974737,0.046322078,-0.03845876,0.035009062,-0.3864321,0.513571198,-1.32E-16,Tumor
GSM153027,0.45890947,-2.949403231,0.242249062,-4.979435645,1.639052722,-0.838101461,2.658533661,-5.596850934,0.259395111,-2.179520789,0.727605784,-0.089665122,-1.287970424,5.993117987,-2.989997248,1.743426042,-1.907495125,0.000397004,1.14658917,-0.026897282,4.347289759,-1.103796983,-4.875308344,-3.629733826,-4.962119151,2.362530605,1.071949792,-0.222045337,-5.024768321,-2.442059506,1.942016666,1.035680553,3.496067056,-1.492237476,-0.460173768,-0.897159172,1.964792668,-0.094539392,1.315023676,-1.924208401,0.914973092,-1.591260503,2.173014281,-2.126119025,1.121282295,-1.574949608,-2.084179658,0.188394919,0.157920602,0.081749114,-2.162931812,-0.784385026,-0.452434375,2.118065148,0.135280238,-0.355855229,0.156005562,-1.006221336,-1.187527646,-0.314422309,0.415809664,-1.064865875,0.545879707,-0.21335023,-0.010280098,-0.549692182,0.303077501,0.46755298,0.911589296,0.483586101,0.671616641,-0.547633581,-0.439340477,0.041928164,-0.3652784,-0.980393015,-0.293331627,-1.153885601,0.920970999,0.658852021,-0.90521165,-0.310274609,-0.269067802,-0.839332314,0.104799439,-0.042238016,0.57723854,-0.255744459,-0.200948806,-0.701250304,-0.286331207,0.812076735,0.439445885,0.452131154,0.581229122,1.146924452,-0.156996046,0.351352069,0.094556375,-0.127065544,0.46067016,0.235418616,-0.059263944,-0.617710763,-0.154650608,-0.076409976,0.128875662,0.026328095,0.432912093,-0.315915296,0.006406207,-0.484312657,-0.083054791,0.280263674,0.119235481,-0.03611343,0.112923599,0.153478821,-0.671975807,0.043532659,-0.125151349,0.434309326,-0.158298598,0.315057567,0.261982225,-0.170455673,0.330348406,-0.028505133,-0.293892579,0.060927848,-0.147259296,0.23387073,0.14082979,0.136220678,0.332667607,0.262702336,-0.197378153,-0.017199071,-0.425434826,0.134834497,0.129481975,0.011430466,0.457572654,0.04272277,0.215080504,0.34441236,0.369871747,-0.06462265,-0.139334003,-0.040236346,-0.188902974,-0.228657281,-0.006707595,-0.034297657,0.238473638,-0.078464417,-0.259229984,-0.060255767,0.091813222,-0.153620822,0.009034385,-0.054463563,0.01280998,-0.030175743,0.020737313,0.076252071,-0.023770873,3.89E-15,Tumor
GSM153028,-7.362612231,0.096519753,0.428206758,2.432521807,0.282259809,-1.542927515,0.567000902,1.452507978,2.02493233,-1.935435583,0.937766358,-1.001272537,0.418934481,2.27233791,-0.169713517,-1.502395605,1.351011783,-0.60210109,0.354977813,-1.017262863,0.155086622,-0.608252327,-0.115492255,-0.186979452,0.665349309,-0.953376568,-1.032609028,0.498328143,1.657857005,0.725025243,0.814414181,0.891096632,-1.310568965,0.277091453,0.735560374,1.79467753,-0.72798429,2.339214313,0.733578469,0.702070692,1.092490259,-0.06180546,-1.430592739,0.760983336,0.532720805,0.618389706,-0.278025769,-0.541921705,0.553949102,1.22804743,-0.539726779,-0.862775118,2.106793596,-0.406018353,0.641292177,-0.900102081,0.17561861,-1.147325341,-1.158396668,-0.637797239,0.159700757,-1.266567364,0.853440615,-0.214145481,-2.48714799,-0.496236859,-0.532967231,-0.080036294,0.92595955,1.342952875,0.610158055,0.717888311,-0.003950654,-0.103533893,-0.250869541,-1.125715674,-1.134130623,0.040939878,1.079489762,0.99992163,-0.444339391,0.790014669,0.314952466,-0.357492136,-0.438664452,0.974338223,1.170309357,-0.163485736,-1.354982373,-0.12117418,-1.231059795,1.199291212,0.959185004,-0.006632917,-1.019525766,0.351314185,0.832633503,-0.075056127,0.580800717,0.198735006,0.001200643,0.740264389,-0.300725053,0.195616717,-0.460662088,-0.55793418,-0.757385533,-0.82228535,-0.843329507,0.010932288,-0.657593917,-0.966883445,0.853928225,-0.02571047,0.714153867,0.172645767,-0.132555349,0.458606949,-1.189275483,0.874461782,-0.12223474,0.807443454,-0.244169302,0.170323711,-0.167756633,-0.728414055,-0.551173767,-0.721024907,-0.020882522,0.185484404,0.582004365,-0.191714188,0.645896008,-0.08159224,-1.016206745,-0.424214428,0.875754332,-0.122997411,0.639396726,0.448004784,0.078137615,-0.332261182,-0.571407399,0.400647864,0.181100154,-0.616700291,-1.207676196,0.593072392,-0.041156016,-0.114156614,0.276089622,0.613082558,-0.13808237,0.18471609,0.685523979,-0.048031356,0.039666259,0.166876234,-0.638107703,-0.051840498,-0.32905336,-0.654434055,0.451812318,-0.31985312,-0.206170676,0.215376184,-0.068046815,1.96E-16,Tumor
GSM153029,7.06706987,5.353273398,1.111919275,-0.693697139,2.589974911,0.125169329,-2.427743839,-3.35837663,0.00188748,-0.48290688,1.181955514,1.358233399,-1.187415422,3.275904225,0.327390742,0.095359728,-1.423672189,-2.448200072,0.177085203,-1.826356105,1.297654655,-0.944003484,1.066342832,-3.293105545,-0.680218904,-0.231648902,0.103305331,-2.246236009,-0.860210432,-1.069147799,-1.149059432,-0.777652466,0.285323996,-0.518668816,-0.284576516,0.054776437,-0.604625898,-0.383128498,-1.054077124,-0.357180311,0.624479749,0.880326639,-0.947171901,-1.072939607,0.002996202,-1.132754341,0.001555088,-1.072390624,1.369134356,-0.261742394,1.808165278,-1.202685166,0.470838847,0.477010871,-0.221170182,-1.138729614,-0.246251901,-1.0695821,0.322170577,-0.261874455,1.21308749,-1.152245699,-0.752680415,0.07968887,-0.570621776,0.278673678,-0.866984854,0.510427604,0.519035528,-0.141478046,-0.436420745,1.569417577,-0.651726521,0.494048691,0.467672254,-0.325299404,-1.69446538,2.6421084,-0.858442544,0.264330904,-0.865865267,0.176284253,-0.206304074,-0.084192737,-0.367111926,-0.490087682,-0.377093456,-0.66691279,0.763705185,0.344799418,-0.772849757,-0.104295362,-0.186669697,-0.782860543,0.412015752,-1.703766446,-0.324203937,-0.445964726,-0.021943075,0.345312177,-0.227783644,-0.595791264,-0.318139011,0.832887739,-0.223580868,0.612574007,0.944819226,-0.128655323,-1.333729205,0.190428126,0.10166733,0.127384668,0.606532366,1.160396689,0.266546228,-0.238276906,0.302350523,-0.424174298,0.370490198,-0.84062133,0.54639253,-0.433615236,0.387735068,0.017467265,0.733274536,-0.087978598,-0.142962057,1.166246021,0.591046954,0.192850951,-0.163108766,0.33719103,-0.698088479,-0.056041783,-0.082271121,-0.184159561,0.482753627,-1.384194625,0.868838766,-0.817622135,0.419426135,1.531336974,-0.629115799,0.073844989,-0.311933246,-0.335272055,-0.161554236,-0.324798861,0.548616816,-0.16580131,0.286891117,0.362528415,0.247947602,-0.237155875,0.025556169,-0.005902812,-0.211753049,0.084037338,0.314077503,0.41566213,-0.509659754,-0.016138753,-0.289883447,0.03413802,-0.16430262,-0.352574489,-0.238224605,3.28E-15,Tumor
GSM153030,-0.398624028,2.733619339,2.188241223,1.670443716,-1.506282536,-1.05694363,0.561498865,-0.214550357,0.342728215,0.532717534,-0.329843609,1.970461011,-0.313212797,0.742484442,-0.416338963,-0.526087219,-1.299754069,-1.022089913,0.212154993,-1.063615204,0.16794759,0.352731521,0.786093917,-0.018920143,-1.199647223,0.420469897,-1.267623653,-0.324395063,-0.386730102,0.348930737,1.323985369,-1.211404731,0.600756916,0.625509486,1.094580669,-0.863852895,-0.870675875,-0.353134118,-0.403206173,0.746628281,0.25377678,-0.171017931,-1.209269223,-1.523468424,-0.029338099,0.354437877,1.409131526,0.943468051,-0.358950063,-0.391707568,1.83064258,-0.19751606,-0.453930201,-0.963708546,0.085781003,1.858093471,-0.159947016,1.539426379,-1.210511161,-1.714040245,0.266820281,-1.573487472,-0.828840739,0.90207548,0.741582318,0.010117546,1.117485747,-0.991509744,-0.044980675,0.054652259,-1.178321736,-0.226746967,-1.617995779,0.393381376,0.6641269,0.71443069,-0.669094395,1.932854125,0.245256212,0.179509776,-0.91056265,-1.223224759,0.729915484,-0.632032377,-0.969912183,0.035003549,-0.382863163,1.050627409,0.012055153,-0.47372255,-0.286026556,-0.690793282,-0.291626003,-0.487112614,0.48976372,1.174311481,-0.210813092,-0.300572589,0.169902299,-0.643610502,-0.229854794,-0.229681745,0.367146414,-0.226986982,0.700445815,-1.758098548,0.813300152,0.228233613,0.329072543,0.03802533,-0.201906106,-0.576949091,0.981106333,-0.783918721,0.510074807,-1.753455279,1.436411897,0.379142793,-0.51635152,-0.449953009,0.164124196,0.321113809,0.095005061,0.796901409,-0.556513834,-0.920002405,-1.110889906,-0.160684658,-0.151131391,-0.335461237,-0.46608356,0.382115485,-0.316866237,0.296115449,-0.038618474,-0.768312673,-0.122862871,1.229946277,0.271433239,0.998721156,-0.572807789,0.414481428,-0.516311179,0.160968168,0.2847119,0.594803628,-0.327341634,-0.031200535,0.452618442,-0.134511237,0.21286776,-0.504796826,0.216018851,-0.439007546,-0.030806207,0.059613579,0.057337472,-0.257975327,0.538667201,-0.504093188,0.652285796,0.249616559,0.515596764,-0.191081019,-0.23583183,0.163511639,0.264072426,1.23E-15,Tumor
GSM153031,-11.79737305,-2.700248015,-0.137775102,1.646676358,0.92105268,-0.917148298,2.394439409,-0.18631661,-1.838617548,0.918203982,-0.556266429,0.887098274,-0.893534251,0.547285132,-0.00037105,0.652841631,-1.462853912,1.398250495,0.061062269,1.197909463,-1.736988803,1.359862056,0.478892493,-0.466034613,0.789198785,-1.591857452,-2.271361977,-1.101147978,-0.319142472,-1.771511812,-0.177773975,-0.251140687,0.192123116,0.625108751,-0.470458248,0.439068627,0.57436132,-1.339902758,0.917836286,-0.333462693,-0.053951741,-0.272702987,0.732779577,-0.1988941,0.227758636,-0.331155663,0.368277036,2.061198562,-1.373583749,0.315180838,0.57014744,-0.457129736,1.086317762,-0.763745793,-0.138134086,0.717949001,-0.768715228,-0.908427874,-1.185397355,-0.687809163,0.217390256,-1.820411516,0.555631032,0.455181174,0.042328635,0.642262073,-0.761781304,0.485898404,0.601281015,-0.272360241,1.588687408,0.243364134,0.288975172,-0.776641396,0.108169351,0.742079876,-0.199333555,2.312913831,1.077152111,-1.432633312,0.537769885,-0.449555401,-0.760277708,-0.313138236,-0.581923214,-0.953115809,-0.69750104,-1.419647766,-1.383757945,-1.867879107,0.718283515,0.779103316,-0.173023021,-0.193825665,-0.263932728,-0.528472657,-0.527988445,-1.60456844,0.298571595,0.131633216,0.038787311,-0.14444424,0.830495934,0.153784099,0.456673344,0.934482202,-0.179410403,-0.351618713,0.786273202,0.374457098,-0.452221423,-0.641470047,-0.465549726,0.381392792,-0.258195625,0.345896308,-0.453761455,0.283742543,0.346882929,0.457085401,1.12183905,0.235973065,0.534637627,-1.28283747,0.789135906,0.604227114,-1.148947261,-0.267033673,0.211972711,0.331179513,0.783132907,-0.129759589,-0.220973872,-0.323507347,-0.198988872,0.195368463,-0.119835579,-0.779989713,-0.811395178,-0.853605062,-0.001296673,-0.655885034,-0.180687824,0.449453773,0.158922015,0.342210944,0.19996854,0.017338144,-0.285532305,0.508268743,0.159586598,-0.896403856,-0.764524318,-0.170358625,-0.027603316,-0.421551382,0.78436843,0.200297119,0.269481101,-0.364137614,0.081785103,0.185409143,0.606075964,-0.193559221,-0.306386497,0.453436144,0.108875659,-5.00E-16,Tumor
